,obj1,obj2,correlation,zscore
379,OBJ (29).png,OBJ (11).png,0.9995152937363887,0.9431473169569087
380,OBJ (7).png,OBJ (11).png,0.9946832479030863,-2.3834067422992
381,OBJ (8).png,OBJ (11).png,0.9993388199565575,0.8216564228507647
382,OBJ (22).png,OBJ (11).png,0.9982903777259285,0.09987110075033435
383,OBJ (42).png,OBJ (11).png,0.9985437541114223,0.2743045131726084
384,OBJ (31).png,OBJ (11).png,0.9991818914066788,0.713621167676999
385,OBJ (45).png,OBJ (11).png,0.9971726283079173,-0.6696277806738132
386,OBJ (20).png,OBJ (11).png,0.9991774655690039,0.7105742619167946
387,OBJ (17).png,OBJ (11).png,0.9993477394004779,0.8277968886914226
388,OBJ (30).png,OBJ (11).png,0.9976128839843665,-0.36653994621885655
389,OBJ (10).png,OBJ (11).png,0.9989932306099193,0.583740293005353
390,OBJ (6).png,OBJ (16).png,0.9992252630316133,0.7434797534520045
391,OBJ (25).png,OBJ (16).png,0.999285236309989,0.7847675142701255
392,OBJ (1).png,OBJ (16).png,0.9992462900107681,0.7579554818027945
393,OBJ (38).png,OBJ (16).png,0.9990495174913216,0.6224902056244366
394,OBJ (12).png,OBJ (16).png,0.9994303550511004,0.884672472536736
395,OBJ (21).png,OBJ (16).png,0.9987997250965845,0.4505241412801944
396,OBJ (19).png,OBJ (16).png,0.9997000853073736,1.070364477510237
397,OBJ (18).png,OBJ (16).png,0.9989100745593835,0.5264926784328691
398,OBJ (4).png,OBJ (16).png,0.9968836743336968,-0.8685540841572229
399,OBJ (41).png,OBJ (16).png,0.9982145800657615,0.04768926663503678
400,OBJ (47).png,OBJ (16).png,0.997089746482676,-0.7266866086954351
401,OBJ (46).png,OBJ (16).png,0.9986760977523571,0.36541463322452017
402,OBJ (11).png,OBJ (16).png,0.9987070303387089,0.386709737667164
404,OBJ (44).png,OBJ (16).png,0.9976946240131739,-0.3102671719089038
405,OBJ (27).png,OBJ (16).png,0.9987662626175811,0.42748736778880003
406,OBJ (14).png,OBJ (16).png,0.9994134848000809,0.8730583852648128
407,OBJ (32).png,OBJ (16).png,0.9993632152267669,0.838451003850455
408,OBJ (23).png,OBJ (16).png,0.9979372074494284,-0.14326401373952646
409,OBJ (29).png,OBJ (16).png,0.999045566158714,0.6197699662105406
410,OBJ (7).png,OBJ (16).png,0.995364507562105,-1.9144031023714965
411,OBJ (8).png,OBJ (16).png,0.9992783395601216,0.7800195437295657
412,OBJ (22).png,OBJ (16).png,0.9979517719392663,-0.1332372953550508
413,OBJ (42).png,OBJ (16).png,0.9987242273249832,0.3985487612342831
414,OBJ (31).png,OBJ (16).png,0.9984304372189592,0.19629309076279405
415,OBJ (45).png,OBJ (16).png,0.9984942213736845,0.2402043958574831
416,OBJ (20).png,OBJ (16).png,0.9995287129280188,0.9523855708826969
417,OBJ (17).png,OBJ (16).png,0.9995048140807582,0.9359327452868741
418,OBJ (30).png,OBJ (16).png,0.998039781654815,-0.07264824330288269
419,OBJ (10).png,OBJ (16).png,0.9989118227797292,0.5276962161657718
420,OBJ (6).png,OBJ (44).png,0.9986932413345877,0.3772168915281005
421,OBJ (25).png,OBJ (44).png,0.9973651021820528,-0.5371218464599273
422,OBJ (1).png,OBJ (44).png,0.997971696977287,-0.11952018289475985
423,OBJ (38).png,OBJ (44).png,0.997993870756205,-0.10425495636061756
424,OBJ (12).png,OBJ (44).png,0.9970367591268168,-0.7631650093157205
425,OBJ (21).png,OBJ (44).png,0.9958515912466066,-1.5790771837494222
426,OBJ (19).png,OBJ (44).png,0.9976429540403435,-0.34583863869339315
427,OBJ (18).png,OBJ (44).png,0.9987811231811636,0.4377179139826598
428,OBJ (4).png,OBJ (44).png,0.996303686603778,-1.267838487459681
429,OBJ (41).png,OBJ (44).png,0.9942487709977218,-2.682516262997891
430,OBJ (47).png,OBJ (44).png,0.9971286252247792,-0.6999210849765298
431,OBJ (46).png,OBJ (44).png,0.9972795429750589,-0.5960238803294029
432,OBJ (11).png,OBJ (44).png,0.9972251312121568,-0.6334828939641263
433,OBJ (16).png,OBJ (44).png,0.9976946240131738,-0.31026717190898023
435,OBJ (27).png,OBJ (44).png,0.9979715203489439,-0.11964178019582734
436,OBJ (14).png,OBJ (44).png,0.9976993949723686,-0.3069826720876626
437,OBJ (32).png,OBJ (44).png,0.9980270921117904,-0.08138418089842316
438,OBJ (23).png,OBJ (44).png,0.9965563233428986,-1.0939142741902907
439,OBJ (29).png,OBJ (44).png,0.9969083781100933,-0.8515471164078594
440,OBJ (7).png,OBJ (44).png,0.9988768663141617,0.5036309286162635
441,OBJ (8).png,OBJ (44).png,0.9964658174813864,-1.1562217628578753
442,OBJ (22).png,OBJ (44).png,0.9933372398661227,-3.3100470626979135
443,OBJ (42).png,OBJ (44).png,0.9991090478678772,0.6634730569076814
444,OBJ (31).png,OBJ (44).png,0.9974787927160222,-0.45885319580503714
445,OBJ (45).png,OBJ (44).png,0.9946644782350565,-2.3963284565231873
446,OBJ (20).png,OBJ (44).png,0.9986644267494882,0.3573798952877206
447,OBJ (17).png,OBJ (44).png,0.9978643593825185,-0.19341524182140152
448,OBJ (30).png,OBJ (44).png,0.9934589153980599,-3.226281252388697
449,OBJ (10).png,OBJ (44).png,0.997872243854819,-0.18798728765020484
450,OBJ (6).png,OBJ (27).png,0.9993188507325965,0.8079088912007686
451,OBJ (25).png,OBJ (27).png,0.9986823553978657,0.3697226213492126
452,OBJ (1).png,OBJ (27).png,0.9976951013708657,-0.30993854171328467
453,OBJ (38).png,OBJ (27).png,0.9994464610742536,0.8957604378721157
454,OBJ (12).png,OBJ (27).png,0.9982269132697781,0.056179887647432286
455,OBJ (21).png,OBJ (27).png,0.9986414903542589,0.34158965626950755
456,OBJ (19).png,OBJ (27).png,0.9992362147502761,0.7510193102837281
457,OBJ (18).png,OBJ (27).png,0.9984348468995049,0.19932887337442998
458,OBJ (4).png,OBJ (27).png,0.9982091331295521,0.04393939993612531
459,OBJ (41).png,OBJ (27).png,0.9979344258361283,-0.14517897633171045
460,OBJ (47).png,OBJ (27).png,0.9976502690287298,-0.34080273772118846
461,OBJ (46).png,OBJ (27).png,0.9992366516167714,0.7513200648840506
462,OBJ (11).png,OBJ (27).png,0.9991747158219643,0.7086812372038385
463,OBJ (16).png,OBJ (27).png,0.9987662626175812,0.42748736778887647
464,OBJ (44).png,OBJ (27).png,0.997971520348944,-0.11964178019575092
466,OBJ (14).png,OBJ (27).png,0.9981804533945089,0.024195239322268018
467,OBJ (32).png,OBJ (27).png,0.9992944242408481,0.7910928161712307
468,OBJ (23).png,OBJ (27).png,0.9982561756409856,0.07632515594203888
469,OBJ (29).png,OBJ (27).png,0.9994074960952747,0.8689355455878066
470,OBJ (7).png,OBJ (27).png,0.9959522091289514,-1.5098082164227602
471,OBJ (8).png,OBJ (27).png,0.9989580170201474,0.5594979919101756
472,OBJ (22).png,OBJ (27).png,0.9973606935533499,-0.5401569049451428
473,OBJ (42).png,OBJ (27).png,0.999185815345386,0.7163225481450181
474,OBJ (31).png,OBJ (27).png,0.9980276149066568,-0.08102427011839956
475,OBJ (45).png,OBJ (27).png,0.9969332289374069,-0.8344389135207356
476,OBJ (20).png,OBJ (27).png,0.9989485380925393,0.5529723573859718
477,OBJ (17).png,OBJ (27).png,0.998985090975546,0.5781366760903957
478,OBJ (30).png,OBJ (27).png,0.9965751388743197,-1.0809609859589042
479,OBJ (10).png,OBJ (27).png,0.9984569287613779,0.21453082091047784
480,OBJ (6).png,OBJ (14).png,0.9988326236278549,0.4731726728786654
481,OBJ (25).png,OBJ (14).png,0.9988452370442771,0.48185620218446307
482,OBJ (1).png,OBJ (14).png,0.9992831141935143,0.7833065730008333
483,OBJ (38).png,OBJ (14).png,0.9984631577385216,0.21881907270216877
484,OBJ (12).png,OBJ (14).png,0.9992447365275708,0.7568860081234766
485,OBJ (21).png,OBJ (14).png,0.9980233663221151,-0.08394914844964148
486,OBJ (19).png,OBJ (14).png,0.9992270570338279,0.7447148090692407
487,OBJ (18).png,OBJ (14).png,0.9985255151100179,0.26174812893046157
488,OBJ (4).png,OBJ (14).png,0.9959716841239256,-1.4964009297743879
489,OBJ (41).png,OBJ (14).png,0.9977050013661511,-0.3031230290630444
490,OBJ (47).png,OBJ (14).png,0.9963023168172012,-1.2687814977817422
491,OBJ (46).png,OBJ (14).png,0.9979662396365743,-0.12327721242782355
492,OBJ (11).png,OBJ (14).png,0.997896344800658,-0.1713953301277338
493,OBJ (16).png,OBJ (14).png,0.9994134848000809,0.8730583852648128
494,OBJ (44).png,OBJ (14).png,0.9976993949723686,-0.3069826720876626
495,OBJ (27).png,OBJ (14).png,0.998180453394509,0.02419523932234445
497,OBJ (32).png,OBJ (14).png,0.9991084103952574,0.6630341978396543
498,OBJ (23).png,OBJ (14).png,0.9972752561444058,-0.5989750886586376
499,OBJ (29).png,OBJ (14).png,0.9982224136975324,0.053082220358011224
500,OBJ (7).png,OBJ (14).png,0.9955783974535074,-1.7671536119849165
501,OBJ (8).png,OBJ (14).png,0.9986547226699802,0.3506992581016967
502,OBJ (22).png,OBJ (14).png,0.997266503186389,-0.605000939618229
503,OBJ (42).png,OBJ (14).png,0.9984299236729168,0.19593954720572632
504,OBJ (31).png,OBJ (14).png,0.9978864046672492,-0.17823847530503795
505,OBJ (45).png,OBJ (14).png,0.998537905421241,0.27027806459677656
506,OBJ (20).png,OBJ (14).png,0.9991380577619833,0.6834445108893314
507,OBJ (17).png,OBJ (14).png,0.9989623094619907,0.5624530631844468
508,OBJ (30).png,OBJ (14).png,0.9975905695984928,-0.3819019716360248
509,OBJ (10).png,OBJ (14).png,0.9985503626260044,0.2788540521809696
510,OBJ (6).png,OBJ (32).png,0.9996571325685009,1.040794267958693
511,OBJ (25).png,OBJ (32).png,0.9993346100370843,0.8187581629427148
512,OBJ (1).png,OBJ (32).png,0.9986300935936395,0.33374371655607316
513,OBJ (38).png,OBJ (32).png,0.9997542541521706,1.107656257588667
514,OBJ (12).png,OBJ (32).png,0.9992627871799857,0.7693127261502675
515,OBJ (21).png,OBJ (32).png,0.9991962633356324,0.7235153202263018
516,OBJ (19).png,OBJ (32).png,0.9995939408362592,0.9972908077987758
517,OBJ (18).png,OBJ (32).png,0.9992963891131311,0.7924455048861947
518,OBJ (4).png,OBJ (32).png,0.9985013172094942,0.2450894243176703
519,OBJ (41).png,OBJ (32).png,0.9987331681161744,0.4047039233035256
520,OBJ (47).png,OBJ (32).png,0.9984610323103705,0.21735585155580653
521,OBJ (46).png,OBJ (32).png,0.9994684344443414,0.9108876957630365
522,OBJ (11).png,OBJ (32).png,0.9996006281334595,1.0018945835936734
523,OBJ (16).png,OBJ (32).png,0.9993632152267669,0.838451003850455
524,OBJ (44).png,OBJ (32).png,0.9980270921117903,-0.08138418089849958
525,OBJ (27).png,OBJ (32).png,0.9992944242408482,0.7910928161713071
526,OBJ (14).png,OBJ (32).png,0.9991084103952573,0.663034197839578
528,OBJ (23).png,OBJ (32).png,0.9991433770945335,0.687106530642019
529,OBJ (29).png,OBJ (32).png,0.9994965114023792,0.9302168830170824
530,OBJ (7).png,OBJ (32).png,0.9957707770280929,-1.634712596971196
531,OBJ (8).png,OBJ (32).png,0.9994859684117469,0.9229587092549744
532,OBJ (22).png,OBJ (32).png,0.998273954333708,0.08856464713985772
533,OBJ (42).png,OBJ (32).png,0.9991370173757786,0.6827282716251344
534,OBJ (31).png,OBJ (32).png,0.9991872486478766,0.717309285105444
535,OBJ (45).png,OBJ (32).png,0.997931258151877,-0.14735972404567882
536,OBJ (20).png,OBJ (32).png,0.9996414247184475,1.02998041929919
537,OBJ (17).png,OBJ (32).png,0.9997091268504271,1.076589000783422
538,OBJ (30).png,OBJ (32).png,0.9979249722709754,-0.1516871504299651
539,OBJ (10).png,OBJ (32).png,0.9993551504318747,0.8328989091247443
540,OBJ (6).png,OBJ (23).png,0.998788863050803,0.4430463184836448
541,OBJ (25).png,OBJ (23).png,0.9982912752669958,0.1004890002868039
542,OBJ (1).png,OBJ (23).png,0.997131070358706,-0.6982377668810177
543,OBJ (38).png,OBJ (23).png,0.9991835165192468,0.7147399535900872
544,OBJ (12).png,OBJ (23).png,0.997816978182238,-0.22603416340512097
545,OBJ (21).png,OBJ (23).png,0.9991938287793787,0.7218392841811893
546,OBJ (19).png,OBJ (23).png,0.9984693482090569,0.22308081516039685
547,OBJ (18).png,OBJ (23).png,0.9986766930602247,0.36582446456131756
548,OBJ (4).png,OBJ (23).png,0.9993995802083763,0.8634859644780738
549,OBJ (41).png,OBJ (23).png,0.9981435122958122,-0.0012363410190999304
550,OBJ (47).png,OBJ (23).png,0.9992141908735189,0.7358572817859224
551,OBJ (46).png,OBJ (23).png,0.999211565079523,0.7340495908042598
552,OBJ (11).png,OBJ (23).png,0.9996217058216712,1.0164052218821378
553,OBJ (16).png,OBJ (23).png,0.9979372074494284,-0.14326401373952646
554,OBJ (44).png,OBJ (23).png,0.9965563233428986,-1.0939142741902907
555,OBJ (27).png,OBJ (23).png,0.9982561756409856,0.07632515594203888
556,OBJ (14).png,OBJ (23).png,0.9972752561444059,-0.5989750886585612
557,OBJ (32).png,OBJ (23).png,0.9991433770945337,0.6871065306421719
559,OBJ (29).png,OBJ (23).png,0.9986394275642311,0.3401695574589693
560,OBJ (7).png,OBJ (23).png,0.9936373815652445,-3.1034187272039535
561,OBJ (8).png,OBJ (23).png,0.9986302451429316,0.3338480485368234
562,OBJ (22).png,OBJ (23).png,0.9977120249920575,-0.29828771249623065
563,OBJ (42).png,OBJ (23).png,0.9975729218551938,-0.39405131254325265
564,OBJ (31).png,OBJ (23).png,0.9991023058917109,0.6588316381469159
565,OBJ (45).png,OBJ (23).png,0.9967461540487832,-0.9632279920197454
566,OBJ (20).png,OBJ (23).png,0.9985839645296127,0.30198681058253707
567,OBJ (17).png,OBJ (23).png,0.9988775978904113,0.5041345720059686
568,OBJ (30).png,OBJ (23).png,0.9972987229757174,-0.582819678372693
569,OBJ (10).png,OBJ (23).png,0.9985879109514405,0.3047036692390161
570,OBJ (6).png,OBJ (29).png,0.9991532911893214,0.693931749896613
571,OBJ (25).png,OBJ (29).png,0.9991928451148356,0.7211620941479223
572,OBJ (1).png,OBJ (29).png,0.9975371621170073,-0.4186696018405775
573,OBJ (38).png,OBJ (29).png,0.9994430573429863,0.8934171869067052
574,OBJ (12).png,OBJ (29).png,0.9988345921177131,0.47452785206247267
575,OBJ (21).png,OBJ (29).png,0.9991939375437179,0.7219141614622738
576,OBJ (19).png,OBJ (29).png,0.9993925389945328,0.8586385397430856
577,OBJ (18).png,OBJ (29).png,0.9984411191705244,0.20364693022660887
578,OBJ (4).png,OBJ (29).png,0.998318157256408,0.11899552818103398
579,OBJ (41).png,OBJ (29).png,0.9989094793711346,0.5260829294458493
580,OBJ (47).png,OBJ (29).png,0.9977802156536791,-0.2513428096442034
581,OBJ (46).png,OBJ (29).png,0.9992586103578677,0.7664372516512733
582,OBJ (11).png,OBJ (29).png,0.9995152937363885,0.9431473169567558
583,OBJ (16).png,OBJ (29).png,0.999045566158714,0.6197699662105406
584,OBJ (44).png,OBJ (29).png,0.9969083781100931,-0.8515471164079358
585,OBJ (27).png,OBJ (29).png,0.9994074960952746,0.8689355455877302
586,OBJ (14).png,OBJ (29).png,0.9982224136975324,0.053082220358011224
587,OBJ (32).png,OBJ (29).png,0.9994965114023792,0.9302168830170824
588,OBJ (23).png,OBJ (29).png,0.9986394275642311,0.3401695574589693
590,OBJ (7).png,OBJ (29).png,0.9947500833267564,-2.337394833972564
591,OBJ (8).png,OBJ (29).png,0.9996497974623635,1.0357445172033946
592,OBJ (22).png,OBJ (29).png,0.9986037110762953,0.31558104318904295
593,OBJ (42).png,OBJ (29).png,0.9988995387812977,0.519239470047021
594,OBJ (31).png,OBJ (29).png,0.9985434442258406,0.2740911767981055
595,OBJ (45).png,OBJ (29).png,0.9976090213830893,-0.36919909979509924
596,OBJ (20).png,OBJ (29).png,0.9991140984140172,0.666950034432935
597,OBJ (17).png,OBJ (29).png,0.9994555942292882,0.9020480301264651
598,OBJ (30).png,OBJ (29).png,0.9977291085868989,-0.28652675166784447
599,OBJ (10).png,OBJ (29).png,0.9987389203262631,0.4086639515152535
600,OBJ (6).png,OBJ (7).png,0.9965333343833855,-1.1097407003510429
601,OBJ (25).png,OBJ (7).png,0.9952304888283969,-2.006666416506573
602,OBJ (1).png,OBJ (7).png,0.9954227094995727,-1.8743347963125654
603,OBJ (38).png,OBJ (7).png,0.9958599808162492,-1.5733015024101638
604,OBJ (12).png,OBJ (7).png,0.9943434639969977,-2.6173261981699945
605,OBJ (21).png,OBJ (7).png,0.9928567443034916,-3.6408374813874125
606,OBJ (19).png,OBJ (7).png,0.9949366627162011,-2.208946874921133
607,OBJ (18).png,OBJ (7).png,0.9966947272049725,-0.9986320800468119
608,OBJ (4).png,OBJ (7).png,0.9938487981016402,-2.9578719833188227
609,OBJ (41).png,OBJ (7).png,0.9908361021805524,-5.031920159047619
610,OBJ (47).png,OBJ (7).png,0.995255241453422,-1.9896258196051506
611,OBJ (46).png,OBJ (7).png,0.9945536773317653,-2.472607781539647
612,OBJ (11).png,OBJ (7).png,0.9946832479030863,-2.3834067422992
613,OBJ (16).png,OBJ (7).png,0.995364507562105,-1.9144031023714965
614,OBJ (44).png,OBJ (7).png,0.9988768663141616,0.5036309286161871
615,OBJ (27).png,OBJ (7).png,0.9959522091289514,-1.5098082164227602
616,OBJ (14).png,OBJ (7).png,0.9955783974535074,-1.7671536119849165
617,OBJ (32).png,OBJ (7).png,0.9957707770280928,-1.6347125969712724
618,OBJ (23).png,OBJ (7).png,0.9936373815652445,-3.1034187272039535
619,OBJ (29).png,OBJ (7).png,0.9947500833267565,-2.3373948339724877
621,OBJ (8).png,OBJ (7).png,0.9937188096724494,-3.047360690938413
622,OBJ (22).png,OBJ (7).png,0.9898419255245802,-5.716347108756791
623,OBJ (42).png,OBJ (7).png,0.9980043245238216,-0.0970582069300397
624,OBJ (31).png,OBJ (7).png,0.9951799119388407,-2.04148536546982
625,OBJ (45).png,OBJ (7).png,0.9914588870448027,-4.603172669953731
626,OBJ (20).png,OBJ (7).png,0.9965904064095414,-1.0704502658583857
627,OBJ (17).png,OBJ (7).png,0.995613701000833,-1.7428493808758534
628,OBJ (30).png,OBJ (7).png,0.98975550364252,-5.77584303915434
629,OBJ (10).png,OBJ (7).png,0.995669974438939,-1.7041087231052618
630,OBJ (6).png,OBJ (8).png,0.9990943653131855,0.653365058433539
631,OBJ (25).png,OBJ (8).png,0.999452231926265,0.8997332998535711
632,OBJ (1).png,OBJ (8).png,0.9980679224809927,-0.05327508692526059
633,OBJ (38).png,OBJ (8).png,0.9991546725515704,0.6948827293275505
634,OBJ (12).png,OBJ (8).png,0.9993958845662673,0.860941751595296
635,OBJ (21).png,OBJ (8).png,0.9994688531933829,0.9111759776568087
636,OBJ (19).png,OBJ (8).png,0.9995551344729194,0.9705751122225639
637,OBJ (18).png,OBJ (8).png,0.9985534774112416,0.280998382311913
638,OBJ (4).png,OBJ (8).png,0.9979456694438696,-0.13743847256522845
639,OBJ (41).png,OBJ (8).png,0.9994222870962495,0.8791182023817552
640,OBJ (47).png,OBJ (8).png,0.9974979858399211,-0.4456399593378789
641,OBJ (46).png,OBJ (8).png,0.9991819195640066,0.7136405521936884
642,OBJ (11).png,OBJ (8).png,0.9993388199565575,0.8216564228507647
643,OBJ (16).png,OBJ (8).png,0.9992783395601215,0.7800195437294892
644,OBJ (44).png,OBJ (8).png,0.9964658174813864,-1.1562217628578753
645,OBJ (27).png,OBJ (8).png,0.9989580170201474,0.5594979919101756
646,OBJ (14).png,OBJ (8).png,0.9986547226699802,0.3506992581016967
647,OBJ (32).png,OBJ (8).png,0.9994859684117469,0.9229587092549744
648,OBJ (23).png,OBJ (8).png,0.9986302451429316,0.3338480485368234
649,OBJ (29).png,OBJ (8).png,0.9996497974623633,1.0357445172032418
650,OBJ (7).png,OBJ (8).png,0.9937188096724493,-3.0473606909384894
652,OBJ (22).png,OBJ (8).png,0.9992663643268507,0.7717753626472382
653,OBJ (42).png,OBJ (8).png,0.9982636406771318,0.08146435518630313
654,OBJ (31).png,OBJ (8).png,0.9987901460470932,0.4439295792522863
655,OBJ (45).png,OBJ (8).png,0.9985616873294552,0.28665038514917457
656,OBJ (20).png,OBJ (8).png,0.9992461144970936,0.7578346518796485
657,OBJ (17).png,OBJ (8).png,0.9993867428066784,0.8546482356564467
658,OBJ (30).png,OBJ (8).png,0.9986506809028608,0.34791676031886193
659,OBJ (10).png,OBJ (8).png,0.9985985699285725,0.3120416922771519
660,OBJ (6).png,OBJ (22).png,0.9974795787513787,-0.45831206080839365
661,OBJ (25).png,OBJ (22).png,0.9982291411469686,0.0577136383955174
662,OBJ (1).png,OBJ (22).png,0.9964661102778889,-1.1560201912197972
663,OBJ (38).png,OBJ (22).png,0.997763765951981,-0.26266737564485904
664,OBJ (12).png,OBJ (22).png,0.9985523226452983,0.2802033999237617
665,OBJ (21).png,OBJ (22).png,0.9989002057899434,0.5196986627771109
666,OBJ (19).png,OBJ (22).png,0.9984083258840917,0.18107085295781258
667,OBJ (18).png,OBJ (22).png,0.9967874925650417,-0.9347690713456672
668,OBJ (4).png,OBJ (22).png,0.9966582417943249,-1.0237499483536314
669,OBJ (41).png,OBJ (22).png,0.999821111645599,1.1536833595302647
670,OBJ (47).png,OBJ (22).png,0.9958850162447116,-1.5560662134559562
671,OBJ (46).png,OBJ (22).png,0.9981389082391644,-0.004405939127065799
672,OBJ (11).png,OBJ (22).png,0.9982903777259284,0.09987110075025793
673,OBJ (16).png,OBJ (22).png,0.9979517719392663,-0.1332372953550508
674,OBJ (44).png,OBJ (22).png,0.9933372398661228,-3.310047062697837
675,OBJ (27).png,OBJ (22).png,0.99736069355335,-0.5401569049450664
676,OBJ (14).png,OBJ (22).png,0.9972665031863889,-0.6050009396183055
677,OBJ (32).png,OBJ (22).png,0.998273954333708,0.08856464713985772
678,OBJ (23).png,OBJ (22).png,0.9977120249920575,-0.29828771249623065
679,OBJ (29).png,OBJ (22).png,0.9986037110762952,0.3155810431889665
680,OBJ (7).png,OBJ (22).png,0.9898419255245802,-5.716347108756791
681,OBJ (8).png,OBJ (22).png,0.9992663643268507,0.7717753626472382
683,OBJ (42).png,OBJ (22).png,0.99598657561346,-1.4861490930434733
684,OBJ (31).png,OBJ (22).png,0.9974254779152799,-0.49555702125418943
685,OBJ (45).png,OBJ (22).png,0.9983432151802668,0.13624630377475938
686,OBJ (20).png,OBJ (22).png,0.9975853550163086,-0.3854918774710455
687,OBJ (17).png,OBJ (22).png,0.998119781782605,-0.017573279401133034
688,OBJ (30).png,OBJ (22).png,0.9990362206306563,0.6133361687325041
689,OBJ (10).png,OBJ (22).png,0.9972968318605719,-0.5841215900226946
690,OBJ (6).png,OBJ (42).png,0.9994106870232122,0.8711322950909428
691,OBJ (25).png,OBJ (42).png,0.9985124177606407,0.25273144278154397
692,OBJ (1).png,OBJ (42).png,0.9980863779048929,-0.04056970965688222
693,OBJ (38).png,OBJ (42).png,0.9991277909727715,0.6763764841142919
694,OBJ (12).png,OBJ (42).png,0.998269074309459,0.08520506301443331
695,OBJ (21).png,OBJ (42).png,0.9974430450727279,-0.4834631585438484
696,OBJ (19).png,OBJ (42).png,0.9988733987381876,0.5012437246594957
697,OBJ (18).png,OBJ (42).png,0.9989583871788844,0.5597528224915899
698,OBJ (4).png,OBJ (42).png,0.997373500873199,-0.5313398855496373
699,OBJ (41).png,OBJ (42).png,0.9966861441793841,-1.0045409434138117
700,OBJ (47).png,OBJ (42).png,0.9975784155526949,-0.39026925369009036
701,OBJ (46).png,OBJ (42).png,0.9985647474183985,0.28875706038516563
702,OBJ (11).png,OBJ (42).png,0.9985437541114224,0.27430451317268484
703,OBJ (16).png,OBJ (42).png,0.9987242273249833,0.39854876123435956
704,OBJ (44).png,OBJ (42).png,0.9991090478678772,0.6634730569076814
705,OBJ (27).png,OBJ (42).png,0.999185815345386,0.7163225481450181
706,OBJ (14).png,OBJ (42).png,0.9984299236729169,0.19593954720580276
707,OBJ (32).png,OBJ (42).png,0.9991370173757786,0.6827282716251344
708,OBJ (23).png,OBJ (42).png,0.9975729218551938,-0.39405131254325265
709,OBJ (29).png,OBJ (42).png,0.9988995387812978,0.5192394700470974
710,OBJ (7).png,OBJ (42).png,0.9980043245238216,-0.0970582069300397
711,OBJ (8).png,OBJ (42).png,0.9982636406771319,0.08146435518637957
712,OBJ (22).png,OBJ (42).png,0.9959865756134602,-1.486149093043397
714,OBJ (31).png,OBJ (42).png,0.9982331593977942,0.06047994671631031
715,OBJ (45).png,OBJ (42).png,0.9961875190954308,-1.3478123763211471
716,OBJ (20).png,OBJ (42).png,0.9992657987506823,0.7713859996810069
717,OBJ (17).png,OBJ (42).png,0.9991334758398069,0.6802901509472449
718,OBJ (30).png,OBJ (42).png,0.9955746772905013,-1.7697147059347553
719,OBJ (10).png,OBJ (42).png,0.9986945410590226,0.3781116685529551
720,OBJ (6).png,OBJ (31).png,0.999133574252047,0.680357901471107
721,OBJ (25).png,OBJ (31).png,0.9991064732359713,0.6617005877480112
722,OBJ (1).png,OBJ (31).png,0.9978587813783554,-0.1972553404114213
723,OBJ (38).png,OBJ (31).png,0.9990059371017832,0.5924878987911848
724,OBJ (12).png,OBJ (31).png,0.9985314337747371,0.26582275049373294
725,OBJ (21).png,OBJ (31).png,0.9985587202031669,0.2846077087468967
726,OBJ (19).png,OBJ (31).png,0.9986119972909075,0.32128557120991613
727,OBJ (18).png,OBJ (31).png,0.999181286230081,0.7132045423515069
728,OBJ (4).png,OBJ (31).png,0.998357263375744,0.14591758656101517
729,OBJ (41).png,OBJ (31).png,0.99779346793829,-0.24221946051059035
730,OBJ (47).png,OBJ (31).png,0.9988331459261576,0.4735322418064013
731,OBJ (46).png,OBJ (31).png,0.9987948433650864,0.44716338182310184
732,OBJ (11).png,OBJ (31).png,0.9991818914066788,0.713621167676999
733,OBJ (16).png,OBJ (31).png,0.9984304372189593,0.1962930907628705
734,OBJ (44).png,OBJ (31).png,0.9974787927160222,-0.45885319580503714
735,OBJ (27).png,OBJ (31).png,0.9980276149066568,-0.08102427011839956
736,OBJ (14).png,OBJ (31).png,0.9978864046672492,-0.17823847530503795
737,OBJ (32).png,OBJ (31).png,0.9991872486478767,0.7173092851055204
738,OBJ (23).png,OBJ (31).png,0.9991023058917109,0.6588316381469159
739,OBJ (29).png,OBJ (31).png,0.9985434442258405,0.27409117679802913
740,OBJ (7).png,OBJ (31).png,0.9951799119388408,-2.0414853654697436
741,OBJ (8).png,OBJ (31).png,0.9987901460470933,0.44392957925236276
742,OBJ (22).png,OBJ (31).png,0.9974254779152799,-0.49555702125418943
743,OBJ (42).png,OBJ (31).png,0.9982331593977942,0.06047994671631031
745,OBJ (45).png,OBJ (31).png,0.9971785973200933,-0.665518498111364
746,OBJ (20).png,OBJ (31).png,0.9992602066417544,0.7675361908638451
747,OBJ (17).png,OBJ (31).png,0.9991939215879831,0.7219031769608893
748,OBJ (30).png,OBJ (31).png,0.9969795599249096,-0.802542996167399
749,OBJ (10).png,OBJ (31).png,0.9987389041456761,0.4086528122174982
750,OBJ (6).png,OBJ (45).png,0.9975141574363412,-0.4345068510082476
751,OBJ (25).png,OBJ (45).png,0.9985614693318137,0.2865003077359551
752,OBJ (1).png,OBJ (45).png,0.998320212105983,0.12041016049837772
753,OBJ (38).png,OBJ (45).png,0.9971890069968751,-0.6583521023964606
754,OBJ (12).png,OBJ (45).png,0.9986165619043734,0.32442801521348635
755,OBJ (21).png,OBJ (45).png,0.9980513133656257,-0.06470939902638405
756,OBJ (19).png,OBJ (45).png,0.9985296168406788,0.26457190777087547
