model,classifier,train_ims,condition,animacy,obj1,obj2,acc
clip,KNN,10,IC,anim,bird,fish,0.925
clip,KNN,10,IC,anim,bird,foot,0.95
clip,KNN,10,IC,anim,bird,frog,0.875
clip,KNN,10,IC,anim,bird,hand,0.925
clip,KNN,10,IC,anim,bird,rabbit,1.0
clip,KNN,10,IC,anim,bird,squirrel,0.875
clip,KNN,10,IC,anim,bird,turtle,0.975
clip,KNN,10,IC,anim,butterfly,bear,1.0
clip,KNN,10,IC,anim,butterfly,bird,1.0
clip,KNN,10,IC,anim,butterfly,cat,0.975
clip,KNN,10,IC,anim,butterfly,cow,1.0
clip,KNN,10,IC,anim,butterfly,dog,1.0
clip,KNN,10,IC,anim,butterfly,duck,1.0
clip,KNN,10,IC,anim,butterfly,elephant,0.975
clip,KNN,10,IC,anim,butterfly,fish,0.925
clip,KNN,10,IC,anim,butterfly,foot,0.875
clip,KNN,10,IC,anim,butterfly,frog,0.95
clip,KNN,10,IC,anim,butterfly,hand,0.925
clip,KNN,10,IC,anim,butterfly,rabbit,0.775
clip,KNN,10,IC,anim,butterfly,squirrel,0.975
clip,KNN,10,IC,anim,butterfly,turtle,1.0
clip,KNN,10,IC,anim,cat,bear,1.0
clip,KNN,10,IC,anim,cat,bird,0.9
clip,KNN,10,IC,anim,cat,butterfly,0.975
clip,KNN,10,IC,anim,cat,cow,1.0
clip,KNN,10,IC,anim,cat,dog,0.95
clip,KNN,10,IC,anim,cat,duck,1.0
clip,KNN,10,IC,anim,cat,elephant,0.975
clip,KNN,10,IC,anim,cat,fish,0.65
clip,KNN,10,IC,anim,cat,foot,0.8
clip,KNN,10,IC,anim,cat,frog,0.675
clip,KNN,10,IC,anim,cat,hand,0.975
clip,KNN,10,IC,anim,cat,rabbit,0.925
clip,KNN,10,IC,anim,cat,squirrel,1.0
clip,KNN,10,IC,anim,cat,turtle,1.0
clip,KNN,10,IC,anim,cow,bear,1.0
clip,KNN,10,IC,anim,cow,bird,1.0
clip,KNN,10,IC,anim,cow,butterfly,1.0
clip,KNN,10,IC,anim,cow,cat,1.0
clip,KNN,10,IC,anim,cow,dog,0.775
clip,KNN,10,IC,anim,cow,duck,1.0
clip,KNN,10,IC,anim,cow,elephant,0.925
clip,KNN,10,IC,anim,cow,fish,0.7
clip,KNN,10,IC,anim,cow,foot,0.775
clip,KNN,10,IC,anim,cow,frog,0.75
clip,KNN,10,IC,anim,cow,hand,1.0
clip,KNN,10,IC,anim,cow,rabbit,0.975
clip,KNN,10,IC,anim,cow,squirrel,1.0
clip,KNN,10,IC,anim,cow,turtle,1.0
clip,KNN,10,IC,anim,dog,bear,1.0
clip,KNN,10,IC,anim,dog,bird,0.975
clip,KNN,10,IC,anim,dog,butterfly,1.0
clip,KNN,10,IC,anim,dog,cat,0.975
clip,KNN,10,IC,anim,dog,cow,0.85
clip,KNN,10,IC,anim,dog,duck,1.0
clip,KNN,10,IC,anim,dog,elephant,0.8
clip,KNN,10,IC,anim,dog,fish,0.8
clip,KNN,10,IC,anim,dog,foot,0.875
clip,KNN,10,IC,anim,dog,frog,0.95
clip,KNN,10,IC,anim,dog,hand,0.925
clip,KNN,10,IC,anim,dog,rabbit,0.9
clip,KNN,10,IC,anim,dog,squirrel,0.975
clip,KNN,10,IC,anim,dog,turtle,1.0
clip,KNN,10,IC,anim,duck,bear,1.0
clip,KNN,10,IC,anim,duck,bird,0.875
clip,KNN,10,IC,anim,duck,butterfly,1.0
clip,KNN,10,IC,anim,duck,cat,1.0
clip,KNN,10,IC,anim,duck,cow,1.0
clip,KNN,10,IC,anim,duck,dog,0.975
clip,KNN,10,IC,anim,duck,elephant,1.0
clip,KNN,10,IC,anim,duck,fish,0.9
clip,KNN,10,IC,anim,duck,foot,0.925
clip,KNN,10,IC,anim,duck,frog,0.95
clip,KNN,10,IC,anim,duck,hand,1.0
clip,KNN,10,IC,anim,duck,rabbit,1.0
clip,KNN,10,IC,anim,duck,squirrel,0.925
clip,KNN,10,IC,anim,duck,turtle,1.0
clip,KNN,10,IC,anim,elephant,bear,0.475
clip,KNN,10,IC,anim,elephant,bird,1.0
clip,KNN,10,IC,anim,elephant,butterfly,1.0
clip,KNN,10,IC,anim,elephant,cat,0.95
clip,KNN,10,IC,anim,elephant,cow,0.9
clip,KNN,10,IC,anim,elephant,dog,0.775
clip,KNN,10,IC,anim,elephant,duck,1.0
clip,KNN,10,IC,anim,elephant,fish,0.675
clip,KNN,10,IC,anim,elephant,foot,0.7
clip,KNN,10,IC,anim,elephant,frog,0.65
clip,KNN,10,IC,anim,elephant,hand,0.775
clip,KNN,10,IC,anim,elephant,rabbit,0.925
clip,KNN,10,IC,anim,elephant,squirrel,0.975
clip,KNN,10,IC,anim,elephant,turtle,0.925
clip,KNN,10,IC,anim,fish,bear,0.6
clip,KNN,10,IC,anim,fish,bird,0.9
clip,KNN,10,IC,anim,fish,butterfly,0.85
clip,KNN,10,IC,anim,fish,cat,0.7
clip,KNN,10,IC,anim,fish,cow,0.725
clip,KNN,10,IC,anim,fish,dog,0.85
clip,KNN,10,IC,anim,fish,duck,0.875
clip,KNN,10,IC,anim,fish,elephant,0.65
clip,KNN,10,IC,anim,fish,foot,0.725
clip,KNN,10,IC,anim,fish,frog,0.35
clip,KNN,10,IC,anim,fish,hand,0.625
clip,KNN,10,IC,anim,fish,rabbit,0.725
clip,KNN,10,IC,anim,fish,squirrel,0.625
clip,KNN,10,IC,anim,fish,turtle,0.65
clip,KNN,10,IC,anim,foot,bear,0.9
clip,KNN,10,IC,anim,foot,bird,0.9
clip,KNN,10,IC,anim,foot,butterfly,0.9
clip,KNN,10,IC,anim,foot,cat,0.875
clip,KNN,10,IC,anim,foot,cow,0.725
clip,KNN,10,IC,anim,foot,dog,0.975
clip,KNN,10,IC,anim,foot,duck,0.9
clip,KNN,10,IC,anim,foot,elephant,0.7
clip,KNN,10,IC,anim,foot,fish,0.625
clip,KNN,10,IC,anim,foot,frog,0.675
clip,KNN,10,IC,anim,foot,hand,0.55
clip,KNN,10,IC,anim,foot,rabbit,0.875
clip,KNN,10,IC,anim,foot,squirrel,0.75
clip,KNN,10,IC,anim,foot,turtle,0.875
clip,KNN,10,IC,anim,frog,bear,0.675
clip,KNN,10,IC,anim,frog,bird,0.95
clip,KNN,10,IC,anim,frog,butterfly,0.925
clip,KNN,10,IC,anim,frog,cat,0.7
clip,KNN,10,IC,anim,frog,cow,0.775
clip,KNN,10,IC,anim,frog,dog,0.925
clip,KNN,10,IC,anim,frog,duck,0.95
clip,KNN,10,IC,anim,frog,elephant,0.55
clip,KNN,10,IC,anim,frog,fish,0.375
clip,KNN,10,IC,anim,frog,foot,0.7
clip,KNN,10,IC,anim,frog,hand,0.625
clip,KNN,10,IC,anim,frog,rabbit,0.7
clip,KNN,10,IC,anim,frog,squirrel,0.575
clip,KNN,10,IC,anim,frog,turtle,0.675
clip,KNN,10,IC,anim,hand,bear,1.0
clip,KNN,10,IC,anim,hand,bird,0.975
clip,KNN,10,IC,anim,hand,butterfly,0.825
clip,KNN,10,IC,anim,hand,cat,1.0
clip,KNN,10,IC,anim,hand,cow,1.0
clip,KNN,10,IC,anim,hand,dog,0.875
clip,KNN,10,IC,anim,hand,duck,1.0
clip,KNN,10,IC,anim,hand,elephant,0.75
clip,KNN,10,IC,anim,hand,fish,0.55
clip,KNN,10,IC,anim,hand,foot,0.55
clip,KNN,10,IC,anim,hand,frog,0.6
clip,KNN,10,IC,anim,hand,rabbit,0.8
clip,KNN,10,IC,anim,hand,squirrel,0.975
clip,KNN,10,IC,anim,hand,turtle,1.0
clip,KNN,10,IC,anim,rabbit,bear,1.0
clip,KNN,10,IC,anim,rabbit,bird,0.975
clip,KNN,10,IC,anim,rabbit,butterfly,0.825
clip,KNN,10,IC,anim,rabbit,cat,0.9
clip,KNN,10,IC,anim,rabbit,cow,1.0
clip,KNN,10,IC,anim,rabbit,dog,1.0
clip,KNN,10,IC,anim,rabbit,duck,1.0
clip,KNN,10,IC,anim,rabbit,elephant,0.95
clip,KNN,10,IC,anim,rabbit,fish,0.75
clip,KNN,10,IC,anim,rabbit,foot,0.775
clip,KNN,10,IC,anim,rabbit,frog,0.75
clip,KNN,10,IC,anim,rabbit,hand,0.9
clip,KNN,10,IC,anim,rabbit,squirrel,0.7
clip,KNN,10,IC,anim,rabbit,turtle,1.0
clip,KNN,10,IC,anim,squirrel,bear,1.0
clip,KNN,10,IC,anim,squirrel,bird,0.975
clip,KNN,10,IC,anim,squirrel,butterfly,0.95
clip,KNN,10,IC,anim,squirrel,cat,0.975
clip,KNN,10,IC,anim,squirrel,cow,1.0
clip,KNN,10,IC,anim,squirrel,dog,0.975
clip,KNN,10,IC,anim,squirrel,duck,0.825
clip,KNN,10,IC,anim,squirrel,elephant,0.975
clip,KNN,10,IC,anim,squirrel,fish,0.725
clip,KNN,10,IC,anim,squirrel,foot,0.7
clip,KNN,10,IC,anim,squirrel,frog,0.65
clip,KNN,10,IC,anim,squirrel,hand,1.0
clip,KNN,10,IC,anim,squirrel,rabbit,0.65
clip,KNN,10,IC,anim,squirrel,turtle,1.0
clip,KNN,10,IC,anim,turtle,bear,1.0
clip,KNN,10,IC,anim,turtle,bird,1.0
clip,KNN,10,IC,anim,turtle,butterfly,1.0
clip,KNN,10,IC,anim,turtle,cat,1.0
clip,KNN,10,IC,anim,turtle,cow,1.0
clip,KNN,10,IC,anim,turtle,dog,0.975
clip,KNN,10,IC,anim,turtle,duck,1.0
clip,KNN,10,IC,anim,turtle,elephant,1.0
clip,KNN,10,IC,anim,turtle,fish,0.675
clip,KNN,10,IC,anim,turtle,foot,0.825
clip,KNN,10,IC,anim,turtle,frog,0.65
clip,KNN,10,IC,anim,turtle,hand,1.0
clip,KNN,10,IC,anim,turtle,rabbit,1.0
clip,KNN,10,IC,anim,turtle,squirrel,1.0
