model,classifier,train_ims,condition,animacy,obj1,obj2,acc,prob1,prob2
cvcl,langauge,0,IC,inam,apple,airplane,1,0.52966076,0.47033927
cvcl,langauge,0,IC,inam,apple,bicycle,0,0.08868181,0.9113182
cvcl,langauge,0,IC,inam,apple,chair,0,0.15680777,0.8431923
cvcl,langauge,0,IC,inam,apple,flower,0,0.036044672,0.9639553
cvcl,langauge,0,IC,inam,apple,fork,0,0.21486573,0.7851342
cvcl,langauge,0,IC,inam,apple,guitar,0,0.3921418,0.60785824
cvcl,langauge,0,IC,inam,apple,key,0,0.042849556,0.9571504
cvcl,langauge,0,IC,inam,apple,kite,0,0.29890725,0.7010927
cvcl,langauge,0,IC,inam,apple,lamp,0,0.09834488,0.90165514
cvcl,langauge,0,IC,inam,apple,leaf,0,0.01257256,0.9874275
cvcl,langauge,0,IC,inam,apple,spoon,0,0.23613429,0.7638657
cvcl,langauge,0,IC,inam,apple,tree,0,0.04566967,0.9543304
cvcl,langauge,0,IC,inam,apple,truck,0,0.11047523,0.88952476
cvcl,langauge,0,IC,inam,apple,umbrella,0,0.1836729,0.8163271
cvcl,langauge,0,IC,inam,bicycle,airplane,1,0.7234209,0.2765791
cvcl,langauge,0,IC,inam,bicycle,apple,1,0.7319387,0.26806122
cvcl,langauge,0,IC,inam,bicycle,chair,1,0.65576303,0.34423697
cvcl,langauge,0,IC,inam,bicycle,flower,0,0.2167266,0.7832734
cvcl,langauge,0,IC,inam,bicycle,fork,1,0.6459078,0.35409218
cvcl,langauge,0,IC,inam,bicycle,guitar,1,0.69094676,0.30905318
cvcl,langauge,0,IC,inam,bicycle,key,0,0.31966084,0.68033916
cvcl,langauge,0,IC,inam,bicycle,kite,1,0.66872615,0.3312738
cvcl,langauge,0,IC,inam,bicycle,lamp,0,0.31748992,0.6825101
cvcl,langauge,0,IC,inam,bicycle,leaf,0,0.12329123,0.87670875
cvcl,langauge,0,IC,inam,bicycle,spoon,1,0.7750763,0.22492367
cvcl,langauge,0,IC,inam,bicycle,tree,0,0.2196949,0.78030515
cvcl,langauge,0,IC,inam,bicycle,truck,0,0.31722128,0.68277866
cvcl,langauge,0,IC,inam,bicycle,umbrella,0,0.42588595,0.5741141
cvcl,langauge,0,IC,inam,chair,airplane,1,0.7346953,0.26530468
cvcl,langauge,0,IC,inam,chair,apple,1,0.81485915,0.18514088
cvcl,langauge,0,IC,inam,chair,bicycle,0,0.2873407,0.71265924
cvcl,langauge,0,IC,inam,chair,flower,0,0.38183966,0.61816037
cvcl,langauge,0,IC,inam,chair,fork,1,0.5945251,0.40547493
cvcl,langauge,0,IC,inam,chair,guitar,1,0.52172136,0.47827858
cvcl,langauge,0,IC,inam,chair,key,0,0.07416502,0.925835
cvcl,langauge,0,IC,inam,chair,kite,1,0.77080715,0.22919287
cvcl,langauge,0,IC,inam,chair,lamp,0,0.29065564,0.7093444
cvcl,langauge,0,IC,inam,chair,leaf,0,0.16641061,0.8335894
cvcl,langauge,0,IC,inam,chair,spoon,1,0.85410833,0.1458917
cvcl,langauge,0,IC,inam,chair,tree,0,0.2939143,0.7060857
cvcl,langauge,0,IC,inam,chair,truck,0,0.35809729,0.6419027
cvcl,langauge,0,IC,inam,chair,umbrella,1,0.7549331,0.24506688
cvcl,langauge,0,IC,inam,flower,airplane,1,0.9174707,0.082529284
cvcl,langauge,0,IC,inam,flower,apple,1,0.94703054,0.052969478
cvcl,langauge,0,IC,inam,flower,bicycle,1,0.86469114,0.1353089
cvcl,langauge,0,IC,inam,flower,chair,1,0.7814533,0.21854669
cvcl,langauge,0,IC,inam,flower,fork,1,0.9213672,0.07863285
cvcl,langauge,0,IC,inam,flower,guitar,1,0.89960307,0.10039694
cvcl,langauge,0,IC,inam,flower,key,0,0.27457187,0.72542816
cvcl,langauge,0,IC,inam,flower,kite,1,0.8770368,0.12296324
cvcl,langauge,0,IC,inam,flower,lamp,1,0.7085575,0.29144245
cvcl,langauge,0,IC,inam,flower,leaf,1,0.5423224,0.45767763
cvcl,langauge,0,IC,inam,flower,spoon,1,0.94507325,0.05492681
cvcl,langauge,0,IC,inam,flower,tree,1,0.5020598,0.49794015
cvcl,langauge,0,IC,inam,flower,truck,1,0.69930995,0.30069005
cvcl,langauge,0,IC,inam,flower,umbrella,1,0.8780351,0.1219649
cvcl,langauge,0,IC,inam,fork,airplane,1,0.53536355,0.46463647
cvcl,langauge,0,IC,inam,fork,apple,1,0.7246268,0.2753732
cvcl,langauge,0,IC,inam,fork,bicycle,0,0.21169913,0.78830093
cvcl,langauge,0,IC,inam,fork,chair,0,0.18837428,0.8116257
cvcl,langauge,0,IC,inam,fork,flower,0,0.08380117,0.9161988
cvcl,langauge,0,IC,inam,fork,guitar,0,0.21891601,0.781084
cvcl,langauge,0,IC,inam,fork,key,0,0.010472891,0.9895271
cvcl,langauge,0,IC,inam,fork,kite,0,0.3007178,0.69928217
cvcl,langauge,0,IC,inam,fork,lamp,0,0.112430446,0.88756955
cvcl,langauge,0,IC,inam,fork,leaf,0,0.08920412,0.9107959
cvcl,langauge,0,IC,inam,fork,spoon,1,0.6965951,0.30340493
cvcl,langauge,0,IC,inam,fork,tree,0,0.13445404,0.8655459
cvcl,langauge,0,IC,inam,fork,truck,0,0.14743613,0.8525639
cvcl,langauge,0,IC,inam,fork,umbrella,0,0.2794762,0.7205238
cvcl,langauge,0,IC,inam,guitar,airplane,1,0.74366516,0.25633484
cvcl,langauge,0,IC,inam,guitar,apple,1,0.7406697,0.25933027
cvcl,langauge,0,IC,inam,guitar,bicycle,0,0.24360871,0.7563913
cvcl,langauge,0,IC,inam,guitar,chair,0,0.17525509,0.8247449
cvcl,langauge,0,IC,inam,guitar,flower,0,0.07967451,0.92032546
cvcl,langauge,0,IC,inam,guitar,fork,1,0.5507032,0.4492968
cvcl,langauge,0,IC,inam,guitar,key,0,0.0625768,0.93742317
cvcl,langauge,0,IC,inam,guitar,kite,1,0.6414254,0.35857463
cvcl,langauge,0,IC,inam,guitar,lamp,0,0.10335021,0.8966498
cvcl,langauge,0,IC,inam,guitar,leaf,0,0.053436387,0.94656366
cvcl,langauge,0,IC,inam,guitar,spoon,0,0.48934585,0.5106541
cvcl,langauge,0,IC,inam,guitar,tree,0,0.09004662,0.90995336
cvcl,langauge,0,IC,inam,guitar,truck,0,0.25318792,0.74681205
cvcl,langauge,0,IC,inam,guitar,umbrella,0,0.32885647,0.6711436
cvcl,langauge,0,IC,inam,key,airplane,1,0.95749784,0.04250219
cvcl,langauge,0,IC,inam,key,apple,1,0.9826674,0.017332634
cvcl,langauge,0,IC,inam,key,bicycle,1,0.86045766,0.13954234
cvcl,langauge,0,IC,inam,key,chair,1,0.8664358,0.1335642
cvcl,langauge,0,IC,inam,key,flower,1,0.8335123,0.1664877
cvcl,langauge,0,IC,inam,key,fork,1,0.94840974,0.05159027
cvcl,langauge,0,IC,inam,key,guitar,1,0.9107482,0.08925189
cvcl,langauge,0,IC,inam,key,kite,1,0.96257997,0.037420053
cvcl,langauge,0,IC,inam,key,lamp,1,0.82228583,0.17771412
cvcl,langauge,0,IC,inam,key,leaf,1,0.82370526,0.17629468
cvcl,langauge,0,IC,inam,key,spoon,1,0.9820764,0.017923528
cvcl,langauge,0,IC,inam,key,tree,0,0.48756084,0.51243913
cvcl,langauge,0,IC,inam,key,truck,1,0.6366741,0.36332592
cvcl,langauge,0,IC,inam,key,umbrella,1,0.95598155,0.044018406
cvcl,langauge,0,IC,inam,kite,airplane,1,0.83134216,0.16865784
cvcl,langauge,0,IC,inam,kite,apple,1,0.68087757,0.31912243
cvcl,langauge,0,IC,inam,kite,bicycle,0,0.19928168,0.80071837
cvcl,langauge,0,IC,inam,kite,chair,0,0.25026807,0.7497319
cvcl,langauge,0,IC,inam,kite,flower,0,0.10904926,0.8909508
cvcl,langauge,0,IC,inam,kite,fork,0,0.4776202,0.52237976
cvcl,langauge,0,IC,inam,kite,guitar,1,0.6392126,0.36078745
cvcl,langauge,0,IC,inam,kite,key,0,0.06389552,0.9361045
cvcl,langauge,0,IC,inam,kite,lamp,0,0.236058,0.763942
cvcl,langauge,0,IC,inam,kite,leaf,0,0.18042395,0.819576
cvcl,langauge,0,IC,inam,kite,spoon,1,0.6226858,0.3773142
cvcl,langauge,0,IC,inam,kite,tree,0,0.10444514,0.8955549
cvcl,langauge,0,IC,inam,kite,truck,0,0.18914214,0.8108579
cvcl,langauge,0,IC,inam,kite,umbrella,0,0.3770934,0.62290657
cvcl,langauge,0,IC,inam,lamp,airplane,1,0.89062923,0.10937071
cvcl,langauge,0,IC,inam,lamp,apple,1,0.8022431,0.19775686
cvcl,langauge,0,IC,inam,lamp,bicycle,1,0.6718669,0.32813314
cvcl,langauge,0,IC,inam,lamp,chair,1,0.5767416,0.42325842
cvcl,langauge,0,IC,inam,lamp,flower,0,0.26851726,0.73148274
cvcl,langauge,0,IC,inam,lamp,fork,1,0.7663706,0.23362942
cvcl,langauge,0,IC,inam,lamp,guitar,1,0.5975025,0.40249747
cvcl,langauge,0,IC,inam,lamp,key,0,0.12961099,0.870389
cvcl,langauge,0,IC,inam,lamp,kite,1,0.7200387,0.27996126
cvcl,langauge,0,IC,inam,lamp,leaf,0,0.2143573,0.7856427
cvcl,langauge,0,IC,inam,lamp,spoon,1,0.8188082,0.1811918
cvcl,langauge,0,IC,inam,lamp,tree,0,0.49396557,0.5060344
cvcl,langauge,0,IC,inam,lamp,truck,0,0.46266893,0.53733104
cvcl,langauge,0,IC,inam,lamp,umbrella,1,0.5898513,0.41014865
cvcl,langauge,0,IC,inam,leaf,airplane,1,0.9492483,0.050751705
cvcl,langauge,0,IC,inam,leaf,apple,1,0.95270765,0.04729232
cvcl,langauge,0,IC,inam,leaf,bicycle,1,0.5728679,0.42713213
cvcl,langauge,0,IC,inam,leaf,chair,1,0.79152447,0.20847553
cvcl,langauge,0,IC,inam,leaf,flower,0,0.47109464,0.52890533
cvcl,langauge,0,IC,inam,leaf,fork,1,0.90408754,0.09591242
cvcl,langauge,0,IC,inam,leaf,guitar,1,0.8658092,0.1341908
cvcl,langauge,0,IC,inam,leaf,key,0,0.46146306,0.53853697
cvcl,langauge,0,IC,inam,leaf,kite,1,0.8982081,0.10179188
cvcl,langauge,0,IC,inam,leaf,lamp,1,0.57590187,0.42409813
cvcl,langauge,0,IC,inam,leaf,spoon,1,0.9402184,0.059781574
cvcl,langauge,0,IC,inam,leaf,tree,1,0.5679753,0.4320247
cvcl,langauge,0,IC,inam,leaf,truck,1,0.6206002,0.37939978
cvcl,langauge,0,IC,inam,leaf,umbrella,1,0.8361807,0.16381936
cvcl,langauge,0,IC,inam,spoon,airplane,0,0.2560401,0.7439599
cvcl,langauge,0,IC,inam,spoon,apple,1,0.52036387,0.47963616
cvcl,langauge,0,IC,inam,spoon,bicycle,0,0.11726901,0.88273096
cvcl,langauge,0,IC,inam,spoon,chair,0,0.0926837,0.90731627
cvcl,langauge,0,IC,inam,spoon,flower,0,0.06946583,0.9305341
cvcl,langauge,0,IC,inam,spoon,fork,0,0.30873194,0.691268
cvcl,langauge,0,IC,inam,spoon,guitar,0,0.12825596,0.87174404
cvcl,langauge,0,IC,inam,spoon,key,0,0.009015687,0.9909843
cvcl,langauge,0,IC,inam,spoon,kite,0,0.24455898,0.75544107
cvcl,langauge,0,IC,inam,spoon,lamp,0,0.058711328,0.94128865
cvcl,langauge,0,IC,inam,spoon,leaf,0,0.05109331,0.94890666
cvcl,langauge,0,IC,inam,spoon,tree,0,0.050690856,0.9493091
cvcl,langauge,0,IC,inam,spoon,truck,0,0.07021864,0.9297813
cvcl,langauge,0,IC,inam,spoon,umbrella,0,0.17669973,0.82330024
cvcl,langauge,0,IC,inam,tree,airplane,1,0.9386995,0.06130057
cvcl,langauge,0,IC,inam,tree,apple,1,0.9322094,0.067790635
cvcl,langauge,0,IC,inam,tree,bicycle,1,0.7027025,0.2972975
cvcl,langauge,0,IC,inam,tree,chair,1,0.6779457,0.32205436
cvcl,langauge,0,IC,inam,tree,flower,0,0.33739394,0.66260606
cvcl,langauge,0,IC,inam,tree,fork,1,0.8692103,0.13078965
cvcl,langauge,0,IC,inam,tree,guitar,1,0.8394454,0.16055462
cvcl,langauge,0,IC,inam,tree,key,0,0.45322338,0.5467766
cvcl,langauge,0,IC,inam,tree,kite,1,0.83786803,0.16213197
cvcl,langauge,0,IC,inam,tree,lamp,1,0.5692182,0.43078178
cvcl,langauge,0,IC,inam,tree,leaf,0,0.32863495,0.671365
cvcl,langauge,0,IC,inam,tree,spoon,1,0.92014897,0.07985102
cvcl,langauge,0,IC,inam,tree,truck,1,0.6186968,0.3813032
cvcl,langauge,0,IC,inam,tree,umbrella,1,0.7562106,0.24378943
cvcl,langauge,0,IC,inam,truck,airplane,1,0.8869003,0.1130997
cvcl,langauge,0,IC,inam,truck,apple,1,0.9596675,0.040332556
cvcl,langauge,0,IC,inam,truck,bicycle,1,0.70068574,0.29931426
cvcl,langauge,0,IC,inam,truck,chair,1,0.82792974,0.17207026
cvcl,langauge,0,IC,inam,truck,flower,1,0.9419635,0.058036465
cvcl,langauge,0,IC,inam,truck,fork,1,0.82652396,0.17347607
cvcl,langauge,0,IC,inam,truck,guitar,1,0.86771005,0.13228992
cvcl,langauge,0,IC,inam,truck,key,0,0.19758764,0.80241233
cvcl,langauge,0,IC,inam,truck,kite,1,0.9235596,0.076440364
cvcl,langauge,0,IC,inam,truck,lamp,1,0.5161702,0.4838298
cvcl,langauge,0,IC,inam,truck,leaf,1,0.75013846,0.24986152
cvcl,langauge,0,IC,inam,truck,spoon,1,0.9366625,0.06333745
cvcl,langauge,0,IC,inam,truck,tree,1,0.8610792,0.13892081
cvcl,langauge,0,IC,inam,truck,umbrella,1,0.9435967,0.056403227
cvcl,langauge,0,IC,inam,umbrella,airplane,1,0.89454156,0.105458505
cvcl,langauge,0,IC,inam,umbrella,apple,1,0.85634166,0.14365834
cvcl,langauge,0,IC,inam,umbrella,bicycle,0,0.36032966,0.6396704
cvcl,langauge,0,IC,inam,umbrella,chair,0,0.30867484,0.6913251
cvcl,langauge,0,IC,inam,umbrella,flower,0,0.09365337,0.9063466
cvcl,langauge,0,IC,inam,umbrella,fork,0,0.48723137,0.5127686
cvcl,langauge,0,IC,inam,umbrella,guitar,1,0.57204264,0.4279574
cvcl,langauge,0,IC,inam,umbrella,key,0,0.052305724,0.9476943
cvcl,langauge,0,IC,inam,umbrella,kite,1,0.6392341,0.36076584
cvcl,langauge,0,IC,inam,umbrella,lamp,0,0.16082166,0.8391783
cvcl,langauge,0,IC,inam,umbrella,leaf,0,0.064080834,0.93591917
cvcl,langauge,0,IC,inam,umbrella,spoon,1,0.74634993,0.25365007
cvcl,langauge,0,IC,inam,umbrella,tree,0,0.17682177,0.8231783
cvcl,langauge,0,IC,inam,umbrella,truck,0,0.4671681,0.5328319
cvcl,langauge,0,IC,anim,bear,bird,1,0.8898215,0.110178486
cvcl,langauge,0,IC,anim,bear,butterfly,0,0.18449521,0.81550485
cvcl,langauge,0,IC,anim,bear,cat,0,0.47204593,0.5279541
cvcl,langauge,0,IC,anim,bear,cow,1,0.9568633,0.043136735
cvcl,langauge,0,IC,anim,bear,dog,1,0.740521,0.25947902
cvcl,langauge,0,IC,anim,bear,duck,1,0.71997523,0.28002474
cvcl,langauge,0,IC,anim,bear,elephant,0,0.49070814,0.5092919
cvcl,langauge,0,IC,anim,bear,fish,0,0.14957626,0.85042375
cvcl,langauge,0,IC,anim,bear,foot,1,0.5005443,0.49945566
cvcl,langauge,0,IC,anim,bear,frog,0,0.33627167,0.66372836
cvcl,langauge,0,IC,anim,bear,hand,1,0.6923405,0.3076595
cvcl,langauge,0,IC,anim,bear,rabbit,1,0.87126815,0.12873188
cvcl,langauge,0,IC,anim,bear,squirrel,1,0.68696004,0.31304
cvcl,langauge,0,IC,anim,bear,turtle,1,0.8510305,0.14896944
cvcl,langauge,0,IC,anim,bird,bear,0,0.18459068,0.8154093
cvcl,langauge,0,IC,anim,bird,butterfly,0,0.06498248,0.9350175
cvcl,langauge,0,IC,anim,bird,cat,0,0.17439176,0.8256082
cvcl,langauge,0,IC,anim,bird,cow,1,0.8423307,0.15766932
cvcl,langauge,0,IC,anim,bird,dog,0,0.28621957,0.71378046
cvcl,langauge,0,IC,anim,bird,duck,0,0.46140638,0.5385936
cvcl,langauge,0,IC,anim,bird,elephant,0,0.20113121,0.7988688
cvcl,langauge,0,IC,anim,bird,fish,0,0.088596106,0.9114039
cvcl,langauge,0,IC,anim,bird,foot,0,0.087691896,0.9123081
cvcl,langauge,0,IC,anim,bird,frog,0,0.18858306,0.811417
cvcl,langauge,0,IC,anim,bird,hand,0,0.24720265,0.7527973
cvcl,langauge,0,IC,anim,bird,rabbit,1,0.50075454,0.49924546
cvcl,langauge,0,IC,anim,bird,squirrel,0,0.3194988,0.6805012
cvcl,langauge,0,IC,anim,bird,turtle,1,0.647843,0.35215706
cvcl,langauge,0,IC,anim,butterfly,bear,1,0.687178,0.31282198
cvcl,langauge,0,IC,anim,butterfly,bird,1,0.80218774,0.19781223
cvcl,langauge,0,IC,anim,butterfly,cat,1,0.54102445,0.45897558
cvcl,langauge,0,IC,anim,butterfly,cow,1,0.97467434,0.02532559
cvcl,langauge,0,IC,anim,butterfly,dog,1,0.7466614,0.25333858
cvcl,langauge,0,IC,anim,butterfly,duck,1,0.8239275,0.17607251
cvcl,langauge,0,IC,anim,butterfly,elephant,1,0.7243656,0.27563438
cvcl,langauge,0,IC,anim,butterfly,fish,0,0.38757247,0.6124276
cvcl,langauge,0,IC,anim,butterfly,foot,1,0.5961795,0.4038205
cvcl,langauge,0,IC,anim,butterfly,frog,0,0.49288353,0.50711644
cvcl,langauge,0,IC,anim,butterfly,hand,1,0.644574,0.355426
cvcl,langauge,0,IC,anim,butterfly,rabbit,1,0.933388,0.06661202
cvcl,langauge,0,IC,anim,butterfly,squirrel,1,0.68859166,0.31140834
cvcl,langauge,0,IC,anim,butterfly,turtle,1,0.9343159,0.06568407
cvcl,langauge,0,IC,anim,cat,bear,1,0.6171683,0.38283166
cvcl,langauge,0,IC,anim,cat,bird,1,0.8838119,0.116188124
cvcl,langauge,0,IC,anim,cat,butterfly,0,0.39784765,0.60215235
cvcl,langauge,0,IC,anim,cat,cow,1,0.9844602,0.015539825
cvcl,langauge,0,IC,anim,cat,dog,1,0.79156756,0.2084324
cvcl,langauge,0,IC,anim,cat,duck,1,0.8550805,0.14491957
cvcl,langauge,0,IC,anim,cat,elephant,1,0.52630514,0.47369483
cvcl,langauge,0,IC,anim,cat,fish,1,0.5283092,0.47169074
cvcl,langauge,0,IC,anim,cat,foot,1,0.54717165,0.45282832
cvcl,langauge,0,IC,anim,cat,frog,0,0.46754414,0.53245586
cvcl,langauge,0,IC,anim,cat,hand,1,0.74190587,0.25809413
cvcl,langauge,0,IC,anim,cat,rabbit,1,0.91499436,0.08500561
cvcl,langauge,0,IC,anim,cat,squirrel,1,0.8073091,0.1926909
cvcl,langauge,0,IC,anim,cat,turtle,1,0.923717,0.076282926
cvcl,langauge,0,IC,anim,cow,bear,0,0.044556674,0.9554433
cvcl,langauge,0,IC,anim,cow,bird,0,0.23384303,0.766157
cvcl,langauge,0,IC,anim,cow,butterfly,0,0.022643084,0.977357
cvcl,langauge,0,IC,anim,cow,cat,0,0.012210249,0.98778975
cvcl,langauge,0,IC,anim,cow,dog,0,0.047425475,0.9525746
cvcl,langauge,0,IC,anim,cow,duck,0,0.10812642,0.8918736
cvcl,langauge,0,IC,anim,cow,elephant,0,0.015369822,0.98463017
cvcl,langauge,0,IC,anim,cow,fish,0,0.0064604254,0.99353963
cvcl,langauge,0,IC,anim,cow,foot,0,0.047195688,0.95280427
cvcl,langauge,0,IC,anim,cow,frog,0,0.031027429,0.9689726
cvcl,langauge,0,IC,anim,cow,hand,0,0.042847514,0.9571525
cvcl,langauge,0,IC,anim,cow,rabbit,0,0.10658123,0.8934187
cvcl,langauge,0,IC,anim,cow,squirrel,0,0.083471194,0.9165288
cvcl,langauge,0,IC,anim,cow,turtle,0,0.26779267,0.73220736
cvcl,langauge,0,IC,anim,dog,bear,0,0.35282883,0.64717114
cvcl,langauge,0,IC,anim,dog,bird,1,0.6582168,0.3417833
cvcl,langauge,0,IC,anim,dog,butterfly,0,0.15872239,0.8412776
cvcl,langauge,0,IC,anim,dog,cat,0,0.34103906,0.65896094
cvcl,langauge,0,IC,anim,dog,cow,1,0.95423895,0.045761053
cvcl,langauge,0,IC,anim,dog,duck,1,0.7201617,0.27983835
cvcl,langauge,0,IC,anim,dog,elephant,0,0.3863765,0.61362356
cvcl,langauge,0,IC,anim,dog,fish,0,0.16277017,0.83722985
cvcl,langauge,0,IC,anim,dog,foot,0,0.3481671,0.6518329
cvcl,langauge,0,IC,anim,dog,frog,0,0.30338138,0.6966187
cvcl,langauge,0,IC,anim,dog,hand,0,0.4143623,0.58563775
cvcl,langauge,0,IC,anim,dog,rabbit,1,0.7616347,0.23836532
cvcl,langauge,0,IC,anim,dog,squirrel,0,0.46824256,0.5317574
cvcl,langauge,0,IC,anim,dog,turtle,1,0.8371531,0.16284688
cvcl,langauge,0,IC,anim,duck,bear,0,0.19386397,0.806136
cvcl,langauge,0,IC,anim,duck,bird,1,0.6499911,0.35000893
cvcl,langauge,0,IC,anim,duck,butterfly,0,0.097379625,0.9026204
cvcl,langauge,0,IC,anim,duck,cat,0,0.089319356,0.91068065
cvcl,langauge,0,IC,anim,duck,cow,1,0.91140836,0.08859167
cvcl,langauge,0,IC,anim,duck,dog,0,0.3365747,0.66342527
cvcl,langauge,0,IC,anim,duck,elephant,0,0.1298415,0.8701585
cvcl,langauge,0,IC,anim,duck,fish,0,0.065405354,0.9345946
cvcl,langauge,0,IC,anim,duck,foot,0,0.20121895,0.7987811
cvcl,langauge,0,IC,anim,duck,frog,0,0.124892026,0.87510794
cvcl,langauge,0,IC,anim,duck,hand,0,0.28017625,0.7198238
cvcl,langauge,0,IC,anim,duck,rabbit,1,0.64363253,0.35636753
cvcl,langauge,0,IC,anim,duck,squirrel,0,0.3927459,0.6072541
cvcl,langauge,0,IC,anim,duck,turtle,1,0.61243045,0.38756952
cvcl,langauge,0,IC,anim,elephant,bear,1,0.54519296,0.454807
cvcl,langauge,0,IC,anim,elephant,bird,1,0.7755986,0.22440141
cvcl,langauge,0,IC,anim,elephant,butterfly,0,0.33244094,0.6675591
cvcl,langauge,0,IC,anim,elephant,cat,0,0.34703267,0.6529674
cvcl,langauge,0,IC,anim,elephant,cow,1,0.97208154,0.027918452
cvcl,langauge,0,IC,anim,elephant,dog,1,0.6222303,0.37776974
cvcl,langauge,0,IC,anim,elephant,duck,1,0.83859557,0.16140449
cvcl,langauge,0,IC,anim,elephant,fish,0,0.14950296,0.85049707
cvcl,langauge,0,IC,anim,elephant,foot,1,0.59839237,0.4016076
cvcl,langauge,0,IC,anim,elephant,frog,0,0.3233221,0.67667794
cvcl,langauge,0,IC,anim,elephant,hand,1,0.5685672,0.43143272
cvcl,langauge,0,IC,anim,elephant,rabbit,1,0.86683726,0.1331627
cvcl,langauge,0,IC,anim,elephant,squirrel,1,0.5815356,0.41846442
cvcl,langauge,0,IC,anim,elephant,turtle,1,0.9138764,0.086123526
cvcl,langauge,0,IC,anim,fish,bear,1,0.77554584,0.22445416
cvcl,langauge,0,IC,anim,fish,bird,1,0.9677691,0.032230888
cvcl,langauge,0,IC,anim,fish,butterfly,1,0.6382932,0.36170682
cvcl,langauge,0,IC,anim,fish,cat,1,0.69709325,0.30290678
cvcl,langauge,0,IC,anim,fish,cow,1,0.991011,0.008988953
cvcl,langauge,0,IC,anim,fish,dog,1,0.8789372,0.12106288
cvcl,langauge,0,IC,anim,fish,duck,1,0.9308997,0.06910026
cvcl,langauge,0,IC,anim,fish,elephant,1,0.75202036,0.24797967
cvcl,langauge,0,IC,anim,fish,foot,1,0.74384385,0.2561562
cvcl,langauge,0,IC,anim,fish,frog,1,0.8549195,0.1450805
cvcl,langauge,0,IC,anim,fish,hand,1,0.85088956,0.14911045
cvcl,langauge,0,IC,anim,fish,rabbit,1,0.9589978,0.041002236
cvcl,langauge,0,IC,anim,fish,squirrel,1,0.9226003,0.07739962
cvcl,langauge,0,IC,anim,fish,turtle,1,0.9684516,0.031548355
cvcl,langauge,0,IC,anim,foot,bear,0,0.41726676,0.5827332
cvcl,langauge,0,IC,anim,foot,bird,1,0.8460144,0.1539856
cvcl,langauge,0,IC,anim,foot,butterfly,0,0.46983957,0.53016037
cvcl,langauge,0,IC,anim,foot,cat,0,0.2666612,0.7333388
cvcl,langauge,0,IC,anim,foot,cow,1,0.96653473,0.033465263
cvcl,langauge,0,IC,anim,foot,dog,1,0.69680804,0.30319196
cvcl,langauge,0,IC,anim,foot,duck,1,0.8160281,0.18397194
cvcl,langauge,0,IC,anim,foot,elephant,1,0.5067738,0.4932262
cvcl,langauge,0,IC,anim,foot,fish,0,0.33803645,0.6619635
cvcl,langauge,0,IC,anim,foot,frog,0,0.4442739,0.5557261
cvcl,langauge,0,IC,anim,foot,hand,1,0.67661285,0.32338718
cvcl,langauge,0,IC,anim,foot,rabbit,1,0.82727844,0.17272162
cvcl,langauge,0,IC,anim,foot,squirrel,1,0.78595185,0.21404812
cvcl,langauge,0,IC,anim,foot,turtle,1,0.8737731,0.12622684
cvcl,langauge,0,IC,anim,frog,bear,0,0.37616155,0.6238384
cvcl,langauge,0,IC,anim,frog,bird,1,0.81214947,0.18785056
cvcl,langauge,0,IC,anim,frog,butterfly,0,0.2156479,0.7843521
cvcl,langauge,0,IC,anim,frog,cat,0,0.40291044,0.5970896
cvcl,langauge,0,IC,anim,frog,cow,1,0.9850507,0.014949361
cvcl,langauge,0,IC,anim,frog,dog,1,0.51754075,0.48245928
cvcl,langauge,0,IC,anim,frog,duck,1,0.85186535,0.14813459
cvcl,langauge,0,IC,anim,frog,elephant,1,0.5701026,0.42989737
cvcl,langauge,0,IC,anim,frog,fish,0,0.126727,0.873273
cvcl,langauge,0,IC,anim,frog,foot,0,0.3982099,0.6017901
cvcl,langauge,0,IC,anim,frog,hand,1,0.61197096,0.38802907
cvcl,langauge,0,IC,anim,frog,rabbit,1,0.81047404,0.18952593
cvcl,langauge,0,IC,anim,frog,squirrel,1,0.77199334,0.2280066
cvcl,langauge,0,IC,anim,frog,turtle,1,0.88033813,0.11966195
cvcl,langauge,0,IC,anim,hand,bear,0,0.4753226,0.5246774
cvcl,langauge,0,IC,anim,hand,bird,1,0.8678677,0.13213225
cvcl,langauge,0,IC,anim,hand,butterfly,0,0.2215874,0.77841264
cvcl,langauge,0,IC,anim,hand,cat,0,0.308516,0.691484
cvcl,langauge,0,IC,anim,hand,cow,1,0.9586689,0.041331053
cvcl,langauge,0,IC,anim,hand,dog,0,0.49032316,0.5096768
cvcl,langauge,0,IC,anim,hand,duck,1,0.643224,0.35677606
cvcl,langauge,0,IC,anim,hand,elephant,1,0.55960345,0.44039655
cvcl,langauge,0,IC,anim,hand,fish,0,0.28483453,0.7151655
cvcl,langauge,0,IC,anim,hand,foot,0,0.18058746,0.8194125
cvcl,langauge,0,IC,anim,hand,frog,0,0.2635792,0.7364208
cvcl,langauge,0,IC,anim,hand,rabbit,1,0.7649603,0.2350397
cvcl,langauge,0,IC,anim,hand,squirrel,1,0.75282806,0.2471719
cvcl,langauge,0,IC,anim,hand,turtle,1,0.87462884,0.12537116
cvcl,langauge,0,IC,anim,rabbit,bear,0,0.10331372,0.8966863
cvcl,langauge,0,IC,anim,rabbit,bird,1,0.52641505,0.47358498
cvcl,langauge,0,IC,anim,rabbit,butterfly,0,0.027627736,0.9723723
cvcl,langauge,0,IC,anim,rabbit,cat,0,0.06319263,0.9368074
