sub,age,age_group,cond,duration,speed,target,distractor,acc
6068,4.3,4yrold,deleted,0.15,fast,frog,hand,1
6068,4.3,4yrold,deleted,0.1,fast,foot,cat,1
6068,4.3,4yrold,deleted,0.1,fast,elephant,cat,1
6068,4.3,4yrold,deleted,0.1,fast,truck,fork,1
6068,4.3,4yrold,deleted,0.1,fast,cow,dog,0
6068,4.3,4yrold,deleted,0.1,fast,rabbit,turtle,0
6068,4.3,4yrold,deleted,0.1,fast,fork,tree,1
6068,4.3,4yrold,deleted,0.1,fast,butterfly,penguin,1
6068,4.3,4yrold,deleted,0.1,fast,key,guitar,0
6068,4.3,4yrold,deleted,0.1,fast,cat,butterfly,1
6068,4.3,4yrold,deleted,0.1,fast,umbrella,truck,0
6068,4.3,4yrold,deleted,0.1,fast,kite,tree,1
6068,4.3,4yrold,deleted,0.1,fast,fish,kangaroo,0
6068,4.3,4yrold,deleted,0.1,fast,spoon,key,0
6068,4.3,4yrold,deleted,0.15,fast,hand,squirrel,0
6068,4.3,4yrold,deleted,0.15,fast,duck,fish,1
6069,4.5,4yrold,complete,0.3,intro,cat,elephant,1
6069,4.5,4yrold,complete,0.3,intro,cow,hand,1
6069,4.5,4yrold,complete,0.25,slow,airplane,key,1
6069,4.5,4yrold,complete,0.25,slow,duck,turtle,1
6069,4.5,4yrold,complete,0.25,slow,apple,key,1
6069,4.5,4yrold,complete,0.2,slow,truck,kite,1
6069,4.5,4yrold,complete,0.2,slow,key,spoon,1
6069,4.5,4yrold,complete,0.2,slow,bicycle,toothbrush,1
6069,4.5,4yrold,complete,0.15,fast,spoon,key,1
6069,4.5,4yrold,complete,0.15,fast,umbrella,scissors,1
6069,4.5,4yrold,complete,0.15,fast,frog,squirrel,1
6069,4.5,4yrold,complete,0.1,fast,rabbit,elephant,1
6069,4.5,4yrold,complete,0.1,fast,bird,cat,0
6069,4.5,4yrold,complete,0.1,fast,flower,watch,0
6069,4.5,4yrold,complete,0.1,fast,guitar,apple,1
6069,4.5,4yrold,complete,0.1,fast,butterfly,fish,0
6069,4.5,4yrold,complete,0.1,fast,squirrel,hand,0
6069,4.5,4yrold,complete,0.1,fast,foot,bird,1
6069,4.5,4yrold,complete,0.1,fast,elephant,fish,1
6069,4.5,4yrold,complete,0.1,fast,chair,flower,1
6069,4.5,4yrold,complete,0.1,fast,fish,frog,1
6069,4.5,4yrold,complete,0.1,fast,kite,bicycle,0
6069,4.5,4yrold,complete,0.1,fast,turtle,bird,1
6069,4.5,4yrold,complete,0.1,fast,lamp,chair,1
6069,4.5,4yrold,complete,0.1,fast,fork,apple,1
6069,4.5,4yrold,complete,0.1,fast,hand,ant,0
6069,4.5,4yrold,complete,0.1,fast,dog,duck,1
6069,4.5,4yrold,complete,0.1,fast,leaf,key,0
6069,4.5,4yrold,complete,0.1,fast,tree,spoon,1
6069,4.5,4yrold,complete,0.1,fast,bear,cat,1
6070,4.69,4yrold,perturbed,0.3,intro,cow,turtle,1
6070,4.69,4yrold,perturbed,0.3,intro,kite,key,0
6070,4.69,4yrold,perturbed,0.3,intro,key,glasses,1
6070,4.69,4yrold,perturbed,0.3,intro,foot,deer,1
6070,4.69,4yrold,perturbed,0.25,slow,dog,rabbit,1
6070,4.69,4yrold,perturbed,0.25,slow,flower,leaf,1
6070,4.69,4yrold,perturbed,0.25,slow,cat,fish,1
6070,4.69,4yrold,perturbed,0.25,slow,chair,truck,0
6070,4.69,4yrold,perturbed,0.25,slow,bicycle,airplane,1
6070,4.69,4yrold,perturbed,0.25,slow,fork,chair,1
6070,4.69,4yrold,perturbed,0.2,slow,duck,fish,1
6070,4.69,4yrold,perturbed,0.2,slow,tree,key,1
6070,4.69,4yrold,perturbed,0.2,slow,lamp,umbrella,1
6070,4.69,4yrold,perturbed,0.15,fast,elephant,cow,1
6070,4.69,4yrold,perturbed,0.15,fast,turtle,butterfly,1
6070,4.69,4yrold,perturbed,0.15,fast,bird,rabbit,0
6070,4.69,4yrold,perturbed,0.15,fast,truck,watch,0
6070,4.69,4yrold,perturbed,0.15,fast,rabbit,mouse,1
6070,4.69,4yrold,perturbed,0.15,fast,frog,ant,1
6070,4.69,4yrold,perturbed,0.1,fast,apple,guitar,1
6070,4.69,4yrold,perturbed,0.1,fast,guitar,airplane,0
6070,4.69,4yrold,perturbed,0.1,fast,bear,dog,1
6070,4.69,4yrold,perturbed,0.1,fast,butterfly,fish,1
6070,4.69,4yrold,perturbed,0.1,fast,leaf,bicycle,1
6070,4.69,4yrold,perturbed,0.1,fast,hand,butterfly,0
6070,4.69,4yrold,perturbed,0.1,fast,fish,squirrel,0
6070,4.69,4yrold,perturbed,0.15,fast,squirrel,duck,0
6070,4.69,4yrold,perturbed,0.15,fast,spoon,key,1
6070,4.69,4yrold,perturbed,0.15,fast,umbrella,guitar,1
6070,4.69,4yrold,perturbed,0.1,fast,airplane,guitar,1
6071,4.51,4yrold,deleted,0.3,intro,guitar,fork,1
6071,4.51,4yrold,deleted,0.3,intro,apple,watch,0
6071,4.51,4yrold,deleted,0.3,intro,cat,bear,1
6071,4.51,4yrold,deleted,0.3,intro,umbrella,scissors,0
6071,4.51,4yrold,deleted,0.3,intro,squirrel,hand,1
6071,4.51,4yrold,deleted,0.3,intro,spoon,apple,1
6071,4.51,4yrold,deleted,0.25,slow,elephant,penguin,1
6071,4.51,4yrold,deleted,0.25,slow,flower,key,1
6071,4.51,4yrold,deleted,0.25,slow,cow,cat,1
6071,4.51,4yrold,deleted,0.2,slow,fish,butterfly,1
6071,4.51,4yrold,deleted,0.2,slow,bear,cow,0
6071,4.51,4yrold,deleted,0.2,slow,hand,bear,1
6071,4.51,4yrold,deleted,0.2,slow,duck,butterfly,1
6071,4.51,4yrold,deleted,0.15,fast,tree,umbrella,1
6071,4.51,4yrold,deleted,0.15,fast,fork,kite,0
6071,4.51,4yrold,deleted,0.15,fast,airplane,glasses,0
6071,4.51,4yrold,deleted,0.15,fast,foot,mouse,1
6071,4.51,4yrold,deleted,0.15,fast,bird,mouse,0
6071,4.51,4yrold,deleted,0.15,fast,chair,fork,1
6071,4.51,4yrold,deleted,0.15,fast,bicycle,kite,1
6071,4.51,4yrold,deleted,0.15,fast,rabbit,foot,0
6071,4.51,4yrold,deleted,0.15,fast,leaf,apple,1
6071,4.51,4yrold,deleted,0.15,fast,truck,umbrella,1
6071,4.51,4yrold,deleted,0.1,fast,butterfly,bear,1
6071,4.51,4yrold,deleted,0.1,fast,lamp,flower,1
6071,4.51,4yrold,deleted,0.1,fast,turtle,hand,1
6071,4.51,4yrold,deleted,0.1,fast,kite,lamp,1
6071,4.51,4yrold,deleted,0.1,fast,key,kite,1
6071,4.51,4yrold,deleted,0.1,fast,dog,frog,0
6071,4.51,4yrold,deleted,0.1,fast,frog,cat,1
6072,4.58,4yrold,complete,0.3,intro,tree,lamp,1
6072,4.58,4yrold,complete,0.3,intro,spoon,bicycle,1
6072,4.58,4yrold,complete,0.25,slow,chair,flower,1
6072,4.58,4yrold,complete,0.25,slow,fork,toothbrush,1
6072,4.58,4yrold,complete,0.25,slow,bear,mouse,0
6072,4.58,4yrold,complete,0.25,slow,flower,airplane,1
6072,4.58,4yrold,complete,0.25,slow,rabbit,bird,1
6072,4.58,4yrold,complete,0.2,slow,apple,scissors,1
6072,4.58,4yrold,complete,0.2,slow,cat,hand,1
6072,4.58,4yrold,complete,0.2,slow,truck,guitar,1
6072,4.58,4yrold,complete,0.15,fast,airplane,key,1
6072,4.58,4yrold,complete,0.15,fast,dog,penguin,1
6072,4.58,4yrold,complete,0.15,fast,lamp,flower,1
6072,4.58,4yrold,complete,0.1,fast,hand,bird,1
6072,4.58,4yrold,complete,0.1,fast,butterfly,bear,0
6072,4.58,4yrold,complete,0.1,fast,foot,butterfly,1
6072,4.58,4yrold,complete,0.1,fast,frog,kangaroo,0
6072,4.58,4yrold,complete,0.1,fast,leaf,umbrella,0
6072,4.58,4yrold,complete,0.1,fast,duck,elephant,1
6072,4.58,4yrold,complete,0.1,fast,key,umbrella,0
6072,4.58,4yrold,complete,0.1,fast,fish,kangaroo,1
6072,4.58,4yrold,complete,0.1,fast,turtle,rabbit,0
6072,4.58,4yrold,complete,0.1,fast,bicycle,key,1
6072,4.58,4yrold,complete,0.1,fast,kite,spoon,0
6072,4.58,4yrold,complete,0.1,fast,guitar,fork,0
6072,4.58,4yrold,complete,0.1,fast,squirrel,ant,1
6072,4.58,4yrold,complete,0.1,fast,elephant,frog,1
6072,4.58,4yrold,complete,0.1,fast,bird,cow,1
6072,4.58,4yrold,complete,0.1,fast,umbrella,bicycle,1
6072,4.58,4yrold,complete,0.1,fast,cow,rabbit,1
6073,4.96,4yrold,perturbed,0.3,intro,apple,chair,1
6073,4.96,4yrold,perturbed,0.3,intro,dog,butterfly,1
6073,4.96,4yrold,perturbed,0.25,slow,tree,chair,1
6073,4.96,4yrold,perturbed,0.25,slow,lamp,toothbrush,1
6073,4.96,4yrold,perturbed,0.25,slow,spoon,watch,1
6073,4.96,4yrold,perturbed,0.2,slow,turtle,bear,1
6073,4.96,4yrold,perturbed,0.2,slow,flower,airplane,1
6073,4.96,4yrold,perturbed,0.2,slow,leaf,kite,1
6073,4.96,4yrold,perturbed,0.15,fast,foot,butterfly,1
6073,4.96,4yrold,perturbed,0.15,fast,cat,duck,1
6073,4.96,4yrold,perturbed,0.15,fast,duck,mouse,1
6073,4.96,4yrold,perturbed,0.1,fast,fish,mouse,1
6073,4.96,4yrold,perturbed,0.1,fast,airplane,tree,0
6073,4.96,4yrold,perturbed,0.1,fast,chair,glasses,1
6073,4.96,4yrold,perturbed,0.1,fast,kite,lamp,0
6073,4.96,4yrold,perturbed,0.1,fast,butterfly,deer,0
6073,4.96,4yrold,perturbed,0.1,fast,squirrel,butterfly,1
6073,4.96,4yrold,perturbed,0.1,fast,bear,dog,0
6073,4.96,4yrold,perturbed,0.1,fast,umbrella,truck,0
6073,4.96,4yrold,perturbed,0.1,fast,rabbit,deer,1
6073,4.96,4yrold,perturbed,0.1,fast,elephant,fish,1
6073,4.96,4yrold,perturbed,0.1,fast,bicycle,apple,1
6073,4.96,4yrold,perturbed,0.1,fast,truck,flower,0
6073,4.96,4yrold,perturbed,0.1,fast,cow,squirrel,1
6073,4.96,4yrold,perturbed,0.1,fast,guitar,glasses,1
6073,4.96,4yrold,perturbed,0.1,fast,hand,deer,0
6073,4.96,4yrold,perturbed,0.1,fast,fork,kite,0
6073,4.96,4yrold,perturbed,0.15,fast,frog,kangaroo,0
6073,4.96,4yrold,perturbed,0.15,fast,bird,foot,0
6073,4.96,4yrold,perturbed,0.15,fast,key,leaf,1
6074,4.14,4yrold,deleted,0.3,intro,hand,fish,1
6074,4.14,4yrold,deleted,0.3,intro,frog,rabbit,1
6074,4.14,4yrold,deleted,0.25,slow,turtle,ant,1
6074,4.14,4yrold,deleted,0.25,slow,squirrel,frog,1
6074,4.14,4yrold,deleted,0.25,slow,dog,bird,1
6074,4.14,4yrold,deleted,0.2,slow,cat,mouse,1
6074,4.14,4yrold,deleted,0.2,slow,duck,elephant,1
6074,4.14,4yrold,deleted,0.2,slow,butterfly,rabbit,0
6074,4.14,4yrold,deleted,0.2,slow,truck,chair,0
6074,4.14,4yrold,deleted,0.25,slow,rabbit,bear,0
6074,4.14,4yrold,deleted,0.25,slow,fork,bicycle,1
6074,4.14,4yrold,deleted,0.25,slow,guitar,chair,1
6074,4.14,4yrold,deleted,0.2,slow,elephant,frog,1
6074,4.14,4yrold,deleted,0.2,slow,bird,squirrel,1
6074,4.14,4yrold,deleted,0.2,slow,tree,flower,1
6074,4.14,4yrold,deleted,0.15,fast,chair,bicycle,1
6074,4.14,4yrold,deleted,0.15,fast,key,watch,0
6074,4.14,4yrold,deleted,0.15,fast,bicycle,lamp,0
6074,4.14,4yrold,deleted,0.15,fast,apple,leaf,1
6074,4.14,4yrold,deleted,0.15,fast,spoon,bicycle,1
6074,4.14,4yrold,deleted,0.1,fast,umbrella,tree,1
6074,4.14,4yrold,deleted,0.1,fast,foot,butterfly,1
6074,4.14,4yrold,deleted,0.1,fast,cow,deer,1
6074,4.14,4yrold,deleted,0.1,fast,fish,turtle,1
6074,4.14,4yrold,deleted,0.1,fast,airplane,flower,0
6074,4.14,4yrold,deleted,0.1,fast,flower,chair,0
6074,4.14,4yrold,deleted,0.15,fast,lamp,kite,0
6074,4.14,4yrold,deleted,0.15,fast,kite,toothbrush,0
6074,4.14,4yrold,deleted,0.15,fast,bear,kangaroo,0
6074,4.14,4yrold,deleted,0.2,slow,leaf,watch,0
6075,3.64,3yrold,complete,0.3,intro,lamp,leaf,1
6075,3.64,3yrold,complete,0.3,intro,squirrel,rabbit,1
6075,3.64,3yrold,complete,0.25,slow,apple,key,1
6075,3.64,3yrold,complete,0.25,slow,truck,glasses,1
6075,3.64,3yrold,complete,0.25,slow,spoon,bicycle,1
6075,3.64,3yrold,complete,0.2,slow,tree,kite,1
6075,3.64,3yrold,complete,0.2,slow,dog,frog,1
6075,3.64,3yrold,complete,0.2,slow,kite,umbrella,0
6075,3.64,3yrold,complete,0.2,slow,bicycle,flower,1
6075,3.64,3yrold,complete,0.2,slow,umbrella,airplane,1
6075,3.64,3yrold,complete,0.15,fast,bear,penguin,1
6075,3.64,3yrold,complete,0.15,fast,cow,dog,0
6075,3.64,3yrold,complete,0.15,fast,foot,hand,1
6075,3.64,3yrold,complete,0.15,fast,turtle,elephant,1
6075,3.64,3yrold,complete,0.1,fast,frog,fish,1
6075,3.64,3yrold,complete,0.1,fast,hand,fish,0
6075,3.64,3yrold,complete,0.1,fast,chair,glasses,1
6075,3.64,3yrold,complete,0.1,fast,key,fork,1
6075,3.64,3yrold,complete,0.1,fast,cat,butterfly,1
6075,3.64,3yrold,complete,0.1,fast,bird,elephant,1
6075,3.64,3yrold,complete,0.1,fast,fish,frog,1
6075,3.64,3yrold,complete,0.1,fast,guitar,watch,0
6075,3.64,3yrold,complete,0.1,fast,butterfly,duck,1
6075,3.64,3yrold,complete,0.1,fast,flower,watch,1
6075,3.64,3yrold,complete,0.1,fast,elephant,turtle,0
6075,3.64,3yrold,complete,0.1,fast,leaf,flower,1
6075,3.64,3yrold,complete,0.1,fast,airplane,chair,1
6075,3.64,3yrold,complete,0.1,fast,rabbit,penguin,0
6075,3.64,3yrold,complete,0.1,fast,fork,flower,0
6075,3.64,3yrold,complete,0.1,fast,duck,squirrel,1
6078,3.85,3yrold,complete,0.3,intro,leaf,fork,1
6078,3.85,3yrold,complete,0.3,intro,hand,dog,1
6078,3.85,3yrold,complete,0.25,slow,foot,ant,1
6078,3.85,3yrold,complete,0.25,slow,kite,toothbrush,1
6078,3.85,3yrold,complete,0.25,slow,duck,bear,1
6078,3.85,3yrold,complete,0.2,slow,butterfly,frog,1
6078,3.85,3yrold,complete,0.2,slow,fork,lamp,0
6078,3.85,3yrold,complete,0.2,slow,bicycle,key,1
6078,3.85,3yrold,complete,0.2,slow,bear,cow,0
6078,3.85,3yrold,complete,0.2,slow,tree,leaf,1
6078,3.85,3yrold,complete,0.2,slow,airplane,watch,1
6078,3.85,3yrold,complete,0.15,fast,flower,spoon,1
6078,3.85,3yrold,complete,0.15,fast,guitar,key,1
6078,3.85,3yrold,complete,0.15,fast,key,watch,1
6078,3.85,3yrold,complete,0.1,fast,frog,squirrel,1
6078,3.85,3yrold,complete,0.1,fast,turtle,frog,1
6078,3.85,3yrold,complete,0.1,fast,lamp,bicycle,1
6078,3.85,3yrold,complete,0.1,fast,cat,bear,0
6078,3.85,3yrold,complete,0.1,fast,spoon,key,1
6078,3.85,3yrold,complete,0.1,fast,fish,deer,0
6078,3.85,3yrold,complete,0.1,fast,umbrella,scissors,0
6078,3.85,3yrold,complete,0.1,fast,bird,bear,1
6078,3.85,3yrold,complete,0.1,fast,dog,duck,1
6078,3.85,3yrold,complete,0.1,fast,apple,airplane,1
6078,3.85,3yrold,complete,0.1,fast,squirrel,bear,0
6078,3.85,3yrold,complete,0.1,fast,elephant,frog,1
6078,3.85,3yrold,complete,0.1,fast,cow,bird,0
6078,3.85,3yrold,complete,0.1,fast,rabbit,penguin,1
6078,3.85,3yrold,complete,0.1,fast,truck,airplane,1
6078,3.85,3yrold,complete,0.1,fast,chair,leaf,1
6079,3.85,3yrold,perturbed,0.3,intro,elephant,squirrel,1
6079,3.85,3yrold,perturbed,0.3,intro,guitar,scissors,0
6079,3.85,3yrold,perturbed,0.3,intro,tree,umbrella,0
6079,3.85,3yrold,perturbed,0.35,,squirrel,ant,0
6079,3.85,3yrold,perturbed,0.35,,fish,mouse,1
6079,3.85,3yrold,perturbed,0.35,,bear,cat,1
6079,3.85,3yrold,perturbed,0.35,,umbrella,glasses,0
6079,3.85,3yrold,perturbed,0.35,,cat,foot,0
6079,3.85,3yrold,perturbed,0.35,,key,spoon,1
6079,3.85,3yrold,perturbed,0.35,,duck,penguin,0
6079,3.85,3yrold,perturbed,0.35,,fork,bicycle,0
6079,3.85,3yrold,perturbed,0.35,,leaf,scissors,1
6079,3.85,3yrold,perturbed,0.35,,cow,hand,1
6079,3.85,3yrold,perturbed,0.3,intro,hand,squirrel,1
6079,3.85,3yrold,perturbed,0.3,intro,bird,fish,1
6079,3.85,3yrold,perturbed,0.3,intro,turtle,rabbit,1
6079,3.85,3yrold,perturbed,0.25,slow,butterfly,elephant,1
6079,3.85,3yrold,perturbed,0.25,slow,airplane,watch,1
6079,3.85,3yrold,perturbed,0.25,slow,lamp,glasses,0
6079,3.85,3yrold,perturbed,0.25,slow,chair,key,0
6079,3.85,3yrold,perturbed,0.25,slow,truck,lamp,1
6079,3.85,3yrold,perturbed,0.25,slow,flower,lamp,1
6079,3.85,3yrold,perturbed,0.2,slow,foot,squirrel,1
6079,3.85,3yrold,perturbed,0.2,slow,frog,cat,1
6079,3.85,3yrold,perturbed,0.2,slow,rabbit,cow,0
6079,3.85,3yrold,perturbed,0.2,slow,spoon,kite,0
6079,3.85,3yrold,perturbed,0.25,slow,dog,rabbit,0
6079,3.85,3yrold,perturbed,0.25,slow,apple,scissors,1
6079,3.85,3yrold,perturbed,0.25,slow,bicycle,toothbrush,0
6079,3.85,3yrold,perturbed,0.25,slow,kite,leaf,1
6080,3.88,3yrold,deleted,0.3,intro,apple,fork,1
6080,3.88,3yrold,deleted,0.3,intro,tree,chair,1
6080,3.88,3yrold,deleted,0.25,slow,butterfly,squirrel,1
6080,3.88,3yrold,deleted,0.25,slow,frog,rabbit,0
6080,3.88,3yrold,deleted,0.25,slow,lamp,watch,1
6080,3.88,3yrold,deleted,0.25,slow,cat,elephant,1
6080,3.88,3yrold,deleted,0.25,slow,bird,bear,0
6080,3.88,3yrold,deleted,0.25,slow,fork,truck,0
6080,3.88,3yrold,deleted,0.25,slow,turtle,frog,1
6080,3.88,3yrold,deleted,0.25,slow,fish,penguin,1
6080,3.88,3yrold,deleted,0.2,slow,bicycle,fork,1
6080,3.88,3yrold,deleted,0.2,slow,rabbit,penguin,0
6080,3.88,3yrold,deleted,0.2,slow,truck,kite,0
6080,3.88,3yrold,deleted,0.25,slow,key,flower,0
6080,3.88,3yrold,deleted,0.25,slow,chair,apple,0
6080,3.88,3yrold,deleted,0.25,slow,hand,dog,1
6080,3.88,3yrold,deleted,0.25,slow,flower,kite,0
6080,3.88,3yrold,deleted,0.25,slow,bear,frog,1
6080,3.88,3yrold,deleted,0.25,slow,kite,watch,1
6080,3.88,3yrold,deleted,0.25,slow,squirrel,fish,0
6080,3.88,3yrold,deleted,0.25,slow,cow,rabbit,1
6080,3.88,3yrold,deleted,0.25,slow,elephant,deer,1
6080,3.88,3yrold,deleted,0.2,slow,leaf,key,1
6080,3.88,3yrold,deleted,0.2,slow,airplane,key,1
6080,3.88,3yrold,deleted,0.2,slow,foot,dog,0
6080,3.88,3yrold,deleted,0.2,slow,dog,ant,0
6080,3.88,3yrold,deleted,0.2,slow,duck,ant,1
6080,3.88,3yrold,deleted,0.2,slow,guitar,fork,1
6080,3.88,3yrold,deleted,0.2,slow,spoon,lamp,0
6080,3.88,3yrold,deleted,0.2,slow,umbrella,fork,0
6081,3.46,3yrold,complete,0.3,intro,chair,watch,1
6081,3.46,3yrold,complete,0.3,intro,airplane,spoon,1
6081,3.46,3yrold,complete,0.25,slow,lamp,kite,1
6081,3.46,3yrold,complete,0.25,slow,spoon,apple,1
6081,3.46,3yrold,complete,0.25,slow,foot,duck,0
6081,3.46,3yrold,complete,0.25,slow,guitar,bicycle,1
6081,3.46,3yrold,complete,0.25,slow,squirrel,penguin,1
6081,3.46,3yrold,complete,0.2,slow,turtle,penguin,1
6081,3.46,3yrold,complete,0.2,slow,bear,cow,1
6081,3.46,3yrold,complete,0.2,slow,bicycle,toothbrush,1
6081,3.46,3yrold,complete,0.15,fast,duck,dog,1
6081,3.46,3yrold,complete,0.15,fast,tree,airplane,0
6081,3.46,3yrold,complete,0.15,fast,flower,glasses,0
6081,3.46,3yrold,complete,0.15,fast,cat,dog,1
6081,3.46,3yrold,complete,0.15,fast,kite,leaf,1
6081,3.46,3yrold,complete,0.1,fast,elephant,deer,1
6081,3.46,3yrold,complete,0.1,fast,fish,elephant,1
6081,3.46,3yrold,complete,0.1,fast,bird,bear,0
6081,3.46,3yrold,complete,0.1,fast,cow,squirrel,0
6081,3.46,3yrold,complete,0.15,fast,fork,bicycle,0
6081,3.46,3yrold,complete,0.15,fast,truck,apple,1
6081,3.46,3yrold,complete,0.15,fast,apple,key,1
6081,3.46,3yrold,complete,0.1,fast,hand,foot,1
6081,3.46,3yrold,complete,0.1,fast,frog,deer,0
6081,3.46,3yrold,complete,0.1,fast,leaf,umbrella,0
6081,3.46,3yrold,complete,0.1,fast,dog,ant,1
6081,3.46,3yrold,complete,0.1,fast,key,airplane,1
6081,3.46,3yrold,complete,0.1,fast,rabbit,bird,0
6081,3.46,3yrold,complete,0.1,fast,umbrella,key,0
6081,3.46,3yrold,complete,0.1,fast,butterfly,mouse,1
6082,3.72,3yrold,perturbed,0.3,intro,apple,guitar,1
6082,3.72,3yrold,perturbed,0.3,intro,fish,cow,1
6082,3.72,3yrold,perturbed,0.25,slow,lamp,guitar,1
6082,3.72,3yrold,perturbed,0.25,slow,bicycle,flower,0
6082,3.72,3yrold,perturbed,0.25,slow,dog,ant,1
6082,3.72,3yrold,perturbed,0.25,slow,turtle,mouse,1
6082,3.72,3yrold,perturbed,0.2,slow,bear,ant,1
6082,3.72,3yrold,perturbed,0.2,slow,tree,scissors,0
6082,3.72,3yrold,perturbed,0.2,slow,key,glasses,1
6082,3.72,3yrold,perturbed,0.2,slow,truck,scissors,0
6082,3.72,3yrold,perturbed,0.2,slow,cow,mouse,0
6082,3.72,3yrold,perturbed,0.2,slow,elephant,mouse,1
6082,3.72,3yrold,perturbed,0.2,slow,leaf,key,1
6082,3.72,3yrold,perturbed,0.15,fast,bird,frog,1
6082,3.72,3yrold,perturbed,0.15,fast,rabbit,turtle,1
6082,3.72,3yrold,perturbed,0.15,fast,butterfly,elephant,1
6082,3.72,3yrold,perturbed,0.1,fast,umbrella,apple,1
6082,3.72,3yrold,perturbed,0.1,fast,chair,glasses,1
6082,3.72,3yrold,perturbed,0.1,fast,foot,hand,1
6082,3.72,3yrold,perturbed,0.1,fast,cat,foot,1
6082,3.72,3yrold,perturbed,0.1,fast,spoon,fork,1
6082,3.72,3yrold,perturbed,0.1,fast,kite,apple,0
6082,3.72,3yrold,perturbed,0.1,fast,squirrel,hand,1
6082,3.72,3yrold,perturbed,0.1,fast,flower,airplane,1
6082,3.72,3yrold,perturbed,0.1,fast,fork,umbrella,1
6082,3.72,3yrold,perturbed,0.1,fast,duck,butterfly,1
6082,3.72,3yrold,perturbed,0.1,fast,frog,elephant,1
6082,3.72,3yrold,perturbed,0.1,fast,guitar,chair,1
6082,3.72,3yrold,perturbed,0.1,fast,hand,kangaroo,0
6082,3.72,3yrold,perturbed,0.1,fast,airplane,leaf,1
6083,3.99,3yrold,deleted,0.3,intro,guitar,scissors,1
6083,3.99,3yrold,deleted,0.3,intro,frog,bird,0
6083,3.99,3yrold,deleted,0.3,intro,key,fork,0
6083,3.99,3yrold,deleted,0.3,intro,chair,leaf,1
6083,3.99,3yrold,deleted,0.3,intro,spoon,scissors,1
6083,3.99,3yrold,deleted,0.25,slow,rabbit,mouse,1
6083,3.99,3yrold,deleted,0.25,slow,duck,squirrel,0
6083,3.99,3yrold,deleted,0.25,slow,hand,butterfly,1
6083,3.99,3yrold,deleted,0.25,slow,lamp,flower,1
6083,3.99,3yrold,deleted,0.25,slow,tree,apple,0
6083,3.99,3yrold,deleted,0.25,slow,dog,elephant,0
6083,3.99,3yrold,deleted,0.3,intro,squirrel,rabbit,0
6083,3.99,3yrold,deleted,0.3,intro,turtle,bear,1
6083,3.99,3yrold,deleted,0.3,intro,apple,flower,1
6083,3.99,3yrold,deleted,0.25,slow,truck,watch,1
6083,3.99,3yrold,deleted,0.25,slow,butterfly,turtle,1
6083,3.99,3yrold,deleted,0.25,slow,fork,watch,0
6083,3.99,3yrold,deleted,0.25,slow,bear,elephant,1
6083,3.99,3yrold,deleted,0.25,slow,elephant,rabbit,0
6083,3.99,3yrold,deleted,0.25,slow,kite,fork,1
6083,3.99,3yrold,deleted,0.25,slow,fish,dog,0
6083,3.99,3yrold,deleted,0.25,slow,bicycle,chair,1
6083,3.99,3yrold,deleted,0.25,slow,bird,butterfly,1
6083,3.99,3yrold,deleted,0.25,slow,umbrella,fork,0
6083,3.99,3yrold,deleted,0.25,slow,flower,umbrella,0
6083,3.99,3yrold,deleted,0.25,slow,airplane,watch,1
6083,3.99,3yrold,deleted,0.25,slow,cow,ant,1
6083,3.99,3yrold,deleted,0.25,slow,foot,penguin,0
6083,3.99,3yrold,deleted,0.25,slow,leaf,truck,1
6083,3.99,3yrold,deleted,0.25,slow,cat,turtle,1
6084,3.37,3yrold,complete,0.3,intro,bird,fish,0
6084,3.37,3yrold,complete,0.3,intro,hand,bear,0
6084,3.37,3yrold,complete,0.35,,lamp,glasses,0
6084,3.37,3yrold,complete,0.35,,fish,cow,1
6084,3.37,3yrold,complete,0.35,,truck,tree,1
6084,3.37,3yrold,complete,0.3,intro,dog,ant,1
6084,3.37,3yrold,complete,0.3,intro,key,kite,0
6084,3.37,3yrold,complete,0.3,intro,spoon,leaf,1
6084,3.37,3yrold,complete,0.3,intro,squirrel,mouse,1
6084,3.37,3yrold,complete,0.25,slow,duck,cow,1
6084,3.37,3yrold,complete,0.25,slow,airplane,scissors,1
6084,3.37,3yrold,complete,0.25,slow,apple,key,0
6084,3.37,3yrold,complete,0.25,slow,umbrella,leaf,1
6084,3.37,3yrold,complete,0.25,slow,guitar,kite,0
6084,3.37,3yrold,complete,0.25,slow,tree,spoon,1
6084,3.37,3yrold,complete,0.25,slow,turtle,squirrel,1
6084,3.37,3yrold,complete,0.25,slow,chair,bicycle,0
6084,3.37,3yrold,complete,0.25,slow,kite,spoon,1
6084,3.37,3yrold,complete,0.25,slow,fork,toothbrush,1
6084,3.37,3yrold,complete,0.2,slow,bear,bird,1
6084,3.37,3yrold,complete,0.2,slow,cat,frog,0
6084,3.37,3yrold,complete,0.2,slow,flower,lamp,0
6084,3.37,3yrold,complete,0.2,slow,cow,penguin,1
6084,3.37,3yrold,complete,0.2,slow,elephant,fish,1
6084,3.37,3yrold,complete,0.2,slow,bicycle,leaf,0
6084,3.37,3yrold,complete,0.2,slow,leaf,chair,0
6084,3.37,3yrold,complete,0.25,slow,rabbit,frog,0
6084,3.37,3yrold,complete,0.25,slow,frog,hand,0
6084,3.37,3yrold,complete,0.25,slow,foot,kangaroo,1
6084,3.37,3yrold,complete,0.25,slow,butterfly,hand,1
6085,3.99,3yrold,perturbed,0.3,intro,flower,spoon,1
