obj1,obj2,conv_hull,ratio_diff,conv_hull_z,ratio_diff_z
frog,spoon,60228.0,5.0749229228551,0.06105317413288617,2.4274961433618727
frog,squirrel,31035.5,0.40600856131912,-0.6039970258675533,-0.5258158867942138
frog,tree,113121.0,0.49225228767222995,1.266037338854073,-0.4712625977764353
frog,truck,82686.0,1.01593500897907,0.5726810714219115,-0.14000818592391898
frog,turtle,615.5,0.38796820793077,-1.2970115701516458,-0.537227274659669
frog,umbrella,31766.0,0.20149621145622998,-0.5873551085565892,-0.6551797466545312
hand,guitar,5246.0,1.00264278838431,-1.191521634342721,-0.14841615230543947
hand,key,63691.5,0.5250649854565501,0.13995704902203654,-0.4505069943096738
hand,kite,2481.5,1.73139174986756,-1.2545012105318525,0.3125524815686241
hand,lamp,3353.5,0.22478147841087992,-1.2346357048574366,-0.6404506996646995
hand,leaf,1719.5,0.65263550360606,-1.2718607464537617,-0.3698125294362063
hand,rabbit,13420.5,0.28873572024398997,-1.0052939094166753,-0.5999965775370237
hand,spoon,61446.0,4.97490342185298,0.08880109375609539,2.364229016855275
hand,squirrel,29817.5,0.5060280623212401,-0.6317449454907625,-0.4625487602876156
hand,tree,111903.0,0.59227178867435,1.2382894192308638,-0.4079954712698371
hand,truck,81468.0,0.9159155079769499,0.5449331517987023,-0.20327531243051716
hand,turtle,1833.5,0.28794870692864993,-1.2692636505284367,-0.6004944011662672
hand,umbrella,30548.0,0.30151571245835007,-0.6151030281797985,-0.591912620147933
guitar,key,58445.5,0.47757780292776,0.02044507337067726,-0.4805449124595274
guitar,kite,2764.5,0.7287489614832499,-1.248054033804949,-0.32166712058969815
guitar,lamp,8599.5,0.7778613099734302,-1.1151237292060774,-0.29060120710450177
guitar,leaf,6965.5,1.6552782919903701,-1.1523487708024023,0.26440707272211594
guitar,rabbit,8174.5,1.2913785086283,-1.1248058850680347,0.03422302462129853
guitar,spoon,56200.0,3.97226063346867,-0.030710881895263886,1.7300094146969525
guitar,squirrel,35063.5,1.5086708507055502,-0.5122329698394034,0.17167084187070666
guitar,tree,117149.0,1.5949145770586601,1.3578013948822232,0.22622413088848517
guitar,truck,86714.0,0.08672728040736022,0.6644451274500616,-0.727776594338684
guitar,turtle,3412.5,0.7146940814556602,-1.2332915938083648,-0.330557505602934
guitar,umbrella,35794.0,1.3041585008426602,-0.49559105252843916,0.04230698201038931
key,kite,61210.0,1.2063267644110098,0.08342464955980855,-0.01957627858546385
key,lamp,67045.0,0.3002835070456702,0.21635495415868033,-0.5926920491087361
key,leaf,65411.0,1.1777004890626102,0.1791299125623553,-0.03768376928211836
key,rabbit,50271.0,0.8138007057005401,-0.16578265155536856,-0.2678678173829358
key,spoon,2245.5,4.44983843639643,-1.2598776547281392,2.0321002567011868
key,squirrel,93509.0,1.0310930477777902,0.8192457135253544,-0.13042000013352764
key,tree,175594.5,1.1173367741309002,2.6892800782469806,-0.07586671111574915
key,truck,145159.5,0.39085052252039976,1.995923810814819,-0.5354040725846051
key,turtle,61858.0,0.23711627852790018,0.09818708955639277,-0.6326483476071684
key,umbrella,94239.5,0.8265806979149002,0.8358876308363186,-0.259783859993845
kite,lamp,5835.0,1.50661027145668,-1.1781033053952086,0.17036742676956176
kite,leaf,4201.0,2.38402725347362,-1.2153283469915337,0.7253757065961796
kite,rabbit,10939.0,2.02012747011155,-1.0618263088789033,0.49519165849536223
kite,spoon,58964.5,3.24351167198542,0.0322686942938674,1.269040780822889
kite,squirrel,32299.0,2.2374198121888,-0.5752125460285346,0.6326394757447701
kite,tree,114384.5,2.32366353854191,1.2948218186930918,0.6871927647625488
kite,truck,83949.5,0.8154762418906101,0.6014655512609303,-0.26680796046462046
kite,turtle,648.0,1.44344304293891,-1.2962711699974963,0.13041112827112952
kite,umbrella,33029.5,2.03290746232591,-0.5585706287175705,0.5032756158844527
lamp,leaf,1634.0,0.87741698201694,-1.2738085683977554,-0.227627474637144
lamp,rabbit,16774.0,0.5135171986548699,-0.9288960042800315,-0.4578115227379614
lamp,spoon,64799.5,4.7501219434421,0.1651989988927392,2.2220439620562122
lamp,squirrel,26464.0,0.73080954073212,-0.7081428506274063,-0.3203637054885533
lamp,tree,108549.5,0.81705326708523,1.16189151409422,-0.26581041647077475
lamp,truck,78114.5,0.69113402956607,0.4685352466620584,-0.34546036722957946
lamp,turtle,5187.0,0.06316722851777001,-1.1928657453917928,-0.7426794559653295
lamp,umbrella,27194.5,0.52629719086923,-0.6915009333164422,-0.44972756534887065
leaf,rabbit,15140.0,0.3638997833620701,-0.9661210458763565,-0.5524517063629443
leaf,spoon,63165.5,5.62753892545904,0.12797395729641417,2.7770522418828305
leaf,squirrel,28098.0,0.14660744128481995,-0.6709178090310813,-0.6898995236123524
leaf,tree,110183.5,0.06036371493171,1.199116555690545,-0.744452812630131
leaf,truck,79748.5,1.56855101158301,0.5057602882583835,0.20954791259703826
leaf,turtle,3553.0,0.94058421053471,-1.230090786988118,-0.18767117613871176
leaf,umbrella,28828.5,0.35111979114770997,-0.6542758917201172,-0.5605356637520351
rabbit,spoon,48025.5,5.26363914209697,-0.21693860682130972,2.546868193782013
rabbit,squirrel,43238.0,0.21729234207725012,-0.3260052449133575,-0.6451879372143536
rabbit,tree,125323.5,0.3035360684303601,1.5440291198082687,-0.5906346481965751
rabbit,truck,94888.5,1.2046512282209398,0.8506728523761073,-0.020636135503779157
rabbit,turtle,11587.0,0.5766844271726399,-1.047063868882319,-0.41785522423952914
rabbit,umbrella,43968.5,0.012779992214360103,-0.3093633276023933,-0.7745517970746709
spoon,squirrel,91263.5,5.48093148417422,0.7680897582594132,2.6843160110314206
spoon,tree,173349.0,5.5671752105273296,2.6381241229810395,2.738869300049199
spoon,truck,142914.0,4.05898791387603,1.9447678555488779,1.7848685748220303
spoon,turtle,59612.5,4.68695471492433,0.047031134290451616,2.18208766355778
spoon,umbrella,91994.0,5.27641913431133,0.7847316755703774,2.5549521511711033
squirrel,tree,82085.5,0.08624372635310995,0.559000754727546,-0.7280824654459832
squirrel,truck,51650.5,1.42194357029819,-0.1343555127046156,0.11681168174562896
squirrel,turtle,31651.0,0.79397676924989,-0.5899749860251188,-0.28040740699012107
squirrel,umbrella,730.5,0.20451234986289002,-1.2943916926831163,-0.6532718946034444
tree,truck,30435.0,1.5081872966513,-0.6176773425619189,0.17136497076340748
tree,turtle,113736.5,0.880220495603,1.2800593786965075,-0.22585411797234253
tree,umbrella,81355.0,0.29075607621599997,0.5423588374165819,-0.5987186055856659
truck,turtle,83301.5,0.6279668010482999,0.586703111264346,-0.3854166657280117
truck,umbrella,50920.0,1.2174312204353,-0.15099743001557975,-0.012552178114688384
turtle,umbrella,32381.5,0.589464419387,-0.5733330687141547,-0.4097712668504384
