,obj1,obj2,correlation,zscore,obj1_name,obj2_name
635,OBJ (21).png,OBJ (8).png,0.9994688531933829,0.9111759776568087,foot,bird
636,OBJ (19).png,OBJ (8).png,0.9995551344729194,0.9705751122225639,fish,bird
637,OBJ (18).png,OBJ (8).png,0.9985534774112416,0.280998382311913,elephant,bird
638,OBJ (4).png,OBJ (8).png,0.9979456694438696,-0.13743847256522845,apple,bird
639,OBJ (41).png,OBJ (8).png,0.9994222870962495,0.8791182023817552,spoon,bird
640,OBJ (47).png,OBJ (8).png,0.9974979858399211,-0.4456399593378789,umbrella,bird
641,OBJ (46).png,OBJ (8).png,0.9991819195640066,0.7136405521936884,turtle,bird
642,OBJ (11).png,OBJ (8).png,0.9993388199565575,0.8216564228507647,cat,bird
643,OBJ (16).png,OBJ (8).png,0.9992783395601215,0.7800195437294892,dog,bird
644,OBJ (44).png,OBJ (8).png,0.9964658174813864,-1.1562217628578753,tree,bird
645,OBJ (27).png,OBJ (8).png,0.9989580170201474,0.5594979919101756,guitar,bird
646,OBJ (14).png,OBJ (8).png,0.9986547226699802,0.3506992581016967,cow,bird
647,OBJ (32).png,OBJ (8).png,0.9994859684117469,0.9229587092549744,leaf,bird
648,OBJ (23).png,OBJ (8).png,0.9986302451429316,0.3338480485368234,frog,bird
649,OBJ (29).png,OBJ (8).png,0.9996497974623633,1.0357445172032418,key,bird
650,OBJ (7).png,OBJ (8).png,0.9937188096724493,-3.0473606909384894,bicycle,bird
652,OBJ (22).png,OBJ (8).png,0.9992663643268507,0.7717753626472382,fork,bird
653,OBJ (42).png,OBJ (8).png,0.9982636406771318,0.08146435518630313,squirrel,bird
654,OBJ (31).png,OBJ (8).png,0.9987901460470932,0.4439295792522863,lamp,bird
655,OBJ (45).png,OBJ (8).png,0.9985616873294552,0.28665038514917457,truck,bird
656,OBJ (20).png,OBJ (8).png,0.9992461144970936,0.7578346518796485,flower,bird
657,OBJ (17).png,OBJ (8).png,0.9993867428066784,0.8546482356564467,duck,bird
658,OBJ (30).png,OBJ (8).png,0.9986506809028608,0.34791676031886193,kite,bird
659,OBJ (10).png,OBJ (8).png,0.9985985699285725,0.3120416922771519,butterfly,bird
660,OBJ (6).png,OBJ (22).png,0.9974795787513787,-0.45831206080839365,bear,fork
661,OBJ (25).png,OBJ (22).png,0.9982291411469686,0.0577136383955174,hand,fork
662,OBJ (1).png,OBJ (22).png,0.9964661102778889,-1.1560201912197972,airplane,fork
663,OBJ (38).png,OBJ (22).png,0.997763765951981,-0.26266737564485904,rabbit,fork
664,OBJ (12).png,OBJ (22).png,0.9985523226452983,0.2802033999237617,chair,fork
665,OBJ (21).png,OBJ (22).png,0.9989002057899434,0.5196986627771109,foot,fork
666,OBJ (19).png,OBJ (22).png,0.9984083258840917,0.18107085295781258,fish,fork
667,OBJ (18).png,OBJ (22).png,0.9967874925650417,-0.9347690713456672,elephant,fork
668,OBJ (4).png,OBJ (22).png,0.9966582417943249,-1.0237499483536314,apple,fork
669,OBJ (41).png,OBJ (22).png,0.999821111645599,1.1536833595302647,spoon,fork
670,OBJ (47).png,OBJ (22).png,0.9958850162447116,-1.5560662134559562,umbrella,fork
671,OBJ (46).png,OBJ (22).png,0.9981389082391644,-0.004405939127065799,turtle,fork
672,OBJ (11).png,OBJ (22).png,0.9982903777259284,0.09987110075025793,cat,fork
673,OBJ (16).png,OBJ (22).png,0.9979517719392663,-0.1332372953550508,dog,fork
674,OBJ (44).png,OBJ (22).png,0.9933372398661228,-3.310047062697837,tree,fork
675,OBJ (27).png,OBJ (22).png,0.99736069355335,-0.5401569049450664,guitar,fork
676,OBJ (14).png,OBJ (22).png,0.9972665031863889,-0.6050009396183055,cow,fork
677,OBJ (32).png,OBJ (22).png,0.998273954333708,0.08856464713985772,leaf,fork
678,OBJ (23).png,OBJ (22).png,0.9977120249920575,-0.29828771249623065,frog,fork
679,OBJ (29).png,OBJ (22).png,0.9986037110762952,0.3155810431889665,key,fork
680,OBJ (7).png,OBJ (22).png,0.9898419255245802,-5.716347108756791,bicycle,fork
681,OBJ (8).png,OBJ (22).png,0.9992663643268507,0.7717753626472382,bird,fork
683,OBJ (42).png,OBJ (22).png,0.99598657561346,-1.4861490930434733,squirrel,fork
684,OBJ (31).png,OBJ (22).png,0.9974254779152799,-0.49555702125418943,lamp,fork
685,OBJ (45).png,OBJ (22).png,0.9983432151802668,0.13624630377475938,truck,fork
686,OBJ (20).png,OBJ (22).png,0.9975853550163086,-0.3854918774710455,flower,fork
687,OBJ (17).png,OBJ (22).png,0.998119781782605,-0.017573279401133034,duck,fork
688,OBJ (30).png,OBJ (22).png,0.9990362206306563,0.6133361687325041,kite,fork
689,OBJ (10).png,OBJ (22).png,0.9972968318605719,-0.5841215900226946,butterfly,fork
690,OBJ (6).png,OBJ (42).png,0.9994106870232122,0.8711322950909428,bear,squirrel
691,OBJ (25).png,OBJ (42).png,0.9985124177606407,0.25273144278154397,hand,squirrel
692,OBJ (1).png,OBJ (42).png,0.9980863779048929,-0.04056970965688222,airplane,squirrel
693,OBJ (38).png,OBJ (42).png,0.9991277909727715,0.6763764841142919,rabbit,squirrel
694,OBJ (12).png,OBJ (42).png,0.998269074309459,0.08520506301443331,chair,squirrel
695,OBJ (21).png,OBJ (42).png,0.9974430450727279,-0.4834631585438484,foot,squirrel
696,OBJ (19).png,OBJ (42).png,0.9988733987381876,0.5012437246594957,fish,squirrel
697,OBJ (18).png,OBJ (42).png,0.9989583871788844,0.5597528224915899,elephant,squirrel
698,OBJ (4).png,OBJ (42).png,0.997373500873199,-0.5313398855496373,apple,squirrel
699,OBJ (41).png,OBJ (42).png,0.9966861441793841,-1.0045409434138117,spoon,squirrel
700,OBJ (47).png,OBJ (42).png,0.9975784155526949,-0.39026925369009036,umbrella,squirrel
701,OBJ (46).png,OBJ (42).png,0.9985647474183985,0.28875706038516563,turtle,squirrel
702,OBJ (11).png,OBJ (42).png,0.9985437541114224,0.27430451317268484,cat,squirrel
703,OBJ (16).png,OBJ (42).png,0.9987242273249833,0.39854876123435956,dog,squirrel
704,OBJ (44).png,OBJ (42).png,0.9991090478678772,0.6634730569076814,tree,squirrel
705,OBJ (27).png,OBJ (42).png,0.999185815345386,0.7163225481450181,guitar,squirrel
706,OBJ (14).png,OBJ (42).png,0.9984299236729169,0.19593954720580276,cow,squirrel
707,OBJ (32).png,OBJ (42).png,0.9991370173757786,0.6827282716251344,leaf,squirrel
708,OBJ (23).png,OBJ (42).png,0.9975729218551938,-0.39405131254325265,frog,squirrel
709,OBJ (29).png,OBJ (42).png,0.9988995387812978,0.5192394700470974,key,squirrel
710,OBJ (7).png,OBJ (42).png,0.9980043245238216,-0.0970582069300397,bicycle,squirrel
711,OBJ (8).png,OBJ (42).png,0.9982636406771319,0.08146435518637957,bird,squirrel
712,OBJ (22).png,OBJ (42).png,0.9959865756134602,-1.486149093043397,fork,squirrel
714,OBJ (31).png,OBJ (42).png,0.9982331593977942,0.06047994671631031,lamp,squirrel
715,OBJ (45).png,OBJ (42).png,0.9961875190954308,-1.3478123763211471,truck,squirrel
716,OBJ (20).png,OBJ (42).png,0.9992657987506823,0.7713859996810069,flower,squirrel
717,OBJ (17).png,OBJ (42).png,0.9991334758398069,0.6802901509472449,duck,squirrel
718,OBJ (30).png,OBJ (42).png,0.9955746772905013,-1.7697147059347553,kite,squirrel
719,OBJ (10).png,OBJ (42).png,0.9986945410590226,0.3781116685529551,butterfly,squirrel
720,OBJ (6).png,OBJ (31).png,0.999133574252047,0.680357901471107,bear,lamp
721,OBJ (25).png,OBJ (31).png,0.9991064732359713,0.6617005877480112,hand,lamp
722,OBJ (1).png,OBJ (31).png,0.9978587813783554,-0.1972553404114213,airplane,lamp
723,OBJ (38).png,OBJ (31).png,0.9990059371017832,0.5924878987911848,rabbit,lamp
724,OBJ (12).png,OBJ (31).png,0.9985314337747371,0.26582275049373294,chair,lamp
725,OBJ (21).png,OBJ (31).png,0.9985587202031669,0.2846077087468967,foot,lamp
726,OBJ (19).png,OBJ (31).png,0.9986119972909075,0.32128557120991613,fish,lamp
727,OBJ (18).png,OBJ (31).png,0.999181286230081,0.7132045423515069,elephant,lamp
728,OBJ (4).png,OBJ (31).png,0.998357263375744,0.14591758656101517,apple,lamp
729,OBJ (41).png,OBJ (31).png,0.99779346793829,-0.24221946051059035,spoon,lamp
730,OBJ (47).png,OBJ (31).png,0.9988331459261576,0.4735322418064013,umbrella,lamp
731,OBJ (46).png,OBJ (31).png,0.9987948433650864,0.44716338182310184,turtle,lamp
732,OBJ (11).png,OBJ (31).png,0.9991818914066788,0.713621167676999,cat,lamp
733,OBJ (16).png,OBJ (31).png,0.9984304372189593,0.1962930907628705,dog,lamp
734,OBJ (44).png,OBJ (31).png,0.9974787927160222,-0.45885319580503714,tree,lamp
735,OBJ (27).png,OBJ (31).png,0.9980276149066568,-0.08102427011839956,guitar,lamp
736,OBJ (14).png,OBJ (31).png,0.9978864046672492,-0.17823847530503795,cow,lamp
737,OBJ (32).png,OBJ (31).png,0.9991872486478767,0.7173092851055204,leaf,lamp
738,OBJ (23).png,OBJ (31).png,0.9991023058917109,0.6588316381469159,frog,lamp
739,OBJ (29).png,OBJ (31).png,0.9985434442258405,0.27409117679802913,key,lamp
740,OBJ (7).png,OBJ (31).png,0.9951799119388408,-2.0414853654697436,bicycle,lamp
741,OBJ (8).png,OBJ (31).png,0.9987901460470933,0.44392957925236276,bird,lamp
742,OBJ (22).png,OBJ (31).png,0.9974254779152799,-0.49555702125418943,fork,lamp
743,OBJ (42).png,OBJ (31).png,0.9982331593977942,0.06047994671631031,squirrel,lamp
745,OBJ (45).png,OBJ (31).png,0.9971785973200933,-0.665518498111364,truck,lamp
746,OBJ (20).png,OBJ (31).png,0.9992602066417544,0.7675361908638451,flower,lamp
747,OBJ (17).png,OBJ (31).png,0.9991939215879831,0.7219031769608893,duck,lamp
748,OBJ (30).png,OBJ (31).png,0.9969795599249096,-0.802542996167399,kite,lamp
749,OBJ (10).png,OBJ (31).png,0.9987389041456761,0.4086528122174982,butterfly,lamp
750,OBJ (6).png,OBJ (45).png,0.9975141574363412,-0.4345068510082476,bear,truck
751,OBJ (25).png,OBJ (45).png,0.9985614693318137,0.2865003077359551,hand,truck
752,OBJ (1).png,OBJ (45).png,0.998320212105983,0.12041016049837772,airplane,truck
753,OBJ (38).png,OBJ (45).png,0.9971890069968751,-0.6583521023964606,rabbit,truck
754,OBJ (12).png,OBJ (45).png,0.9986165619043734,0.32442801521348635,chair,truck
755,OBJ (21).png,OBJ (45).png,0.9980513133656257,-0.06470939902638405,foot,truck
756,OBJ (19).png,OBJ (45).png,0.9985296168406788,0.26457190777087547,fish,truck
757,OBJ (18).png,OBJ (45).png,0.9970298387093738,-0.7679292734661276,elephant,truck
758,OBJ (4).png,OBJ (45).png,0.9951260083067289,-2.0785945636016425,apple,truck
759,OBJ (41).png,OBJ (45).png,0.9982889507052571,0.09888868842005477,spoon,truck
760,OBJ (47).png,OBJ (45).png,0.9947526307648465,-2.3356410860132524,umbrella,truck
761,OBJ (46).png,OBJ (45).png,0.9972517800457648,-0.615136878907334,turtle,truck
762,OBJ (11).png,OBJ (45).png,0.9971726283079173,-0.6696277806738132,cat,truck
763,OBJ (16).png,OBJ (45).png,0.9984942213736844,0.24020439585740666,dog,truck
764,OBJ (44).png,OBJ (45).png,0.9946644782350565,-2.3963284565231873,tree,truck
765,OBJ (27).png,OBJ (45).png,0.9969332289374069,-0.8344389135207356,guitar,truck
766,OBJ (14).png,OBJ (45).png,0.9985379054212409,0.2702780645967001,cow,truck
767,OBJ (32).png,OBJ (45).png,0.9979312581518769,-0.14735972404575523,leaf,truck
768,OBJ (23).png,OBJ (45).png,0.9967461540487832,-0.9632279920197454,frog,truck
769,OBJ (29).png,OBJ (45).png,0.9976090213830893,-0.36919909979509924,key,truck
770,OBJ (7).png,OBJ (45).png,0.9914588870448027,-4.603172669953731,bicycle,truck
771,OBJ (8).png,OBJ (45).png,0.9985616873294553,0.286650385149251,bird,truck
772,OBJ (22).png,OBJ (45).png,0.9983432151802668,0.13624630377475938,fork,truck
773,OBJ (42).png,OBJ (45).png,0.9961875190954308,-1.3478123763211471,squirrel,truck
774,OBJ (31).png,OBJ (45).png,0.9971785973200932,-0.6655184981114404,lamp,truck
776,OBJ (20).png,OBJ (45).png,0.9977749601908958,-0.2549608591532839,flower,truck
777,OBJ (17).png,OBJ (45).png,0.998011877173605,-0.09185869130835014,duck,truck
778,OBJ (30).png,OBJ (45).png,0.9984843351613187,0.2333983718646438,kite,truck
779,OBJ (10).png,OBJ (45).png,0.997216935295118,-0.6391252578893434,butterfly,truck
780,OBJ (6).png,OBJ (20).png,0.9997154349522548,1.080931724852057,bear,flower
781,OBJ (25).png,OBJ (20).png,0.9994124008834472,0.8723121780883863,hand,flower
782,OBJ (1).png,OBJ (20).png,0.9990345651462531,0.612196473756177,airplane,flower
783,OBJ (38).png,OBJ (20).png,0.9993654375897447,0.8399809584163265,rabbit,flower
784,OBJ (12).png,OBJ (20).png,0.9993701764292634,0.8432433458979157,chair,flower
785,OBJ (21).png,OBJ (20).png,0.9987136194178444,0.39124589661540926,foot,flower
786,OBJ (19).png,OBJ (20).png,0.9994693551504664,0.9115215429580312,fish,flower
787,OBJ (18).png,OBJ (20).png,0.9996669904534086,1.0475807903110674,elephant,flower
788,OBJ (4).png,OBJ (20).png,0.9979102238395641,-0.1618405008061119,apple,flower
789,OBJ (41).png,OBJ (20).png,0.9979922736756194,-0.1053544440493727,spoon,flower
790,OBJ (47).png,OBJ (20).png,0.998263839972546,0.08160155731390602,umbrella,flower
791,OBJ (46).png,OBJ (20).png,0.9990496572428195,0.6225864155794728,turtle,flower
792,OBJ (11).png,OBJ (20).png,0.9991774655690039,0.7105742619167946,cat,flower
793,OBJ (16).png,OBJ (20).png,0.9995287129280189,0.9523855708827734,dog,flower
794,OBJ (44).png,OBJ (20).png,0.9986644267494881,0.35737989528764413,tree,flower
795,OBJ (27).png,OBJ (20).png,0.9989485380925391,0.5529723573858955,guitar,flower
796,OBJ (14).png,OBJ (20).png,0.9991380577619833,0.6834445108893314,cow,flower
797,OBJ (32).png,OBJ (20).png,0.9996414247184475,1.02998041929919,leaf,flower
798,OBJ (23).png,OBJ (20).png,0.9985839645296125,0.3019868105823842,frog,flower
799,OBJ (29).png,OBJ (20).png,0.9991140984140173,0.6669500344330115,key,flower
800,OBJ (7).png,OBJ (20).png,0.9965904064095413,-1.070450265858462,bicycle,flower
801,OBJ (8).png,OBJ (20).png,0.9992461144970934,0.7578346518795721,bird,flower
802,OBJ (22).png,OBJ (20).png,0.9975853550163086,-0.3854918774710455,fork,flower
803,OBJ (42).png,OBJ (20).png,0.9992657987506821,0.771385999680854,squirrel,flower
804,OBJ (31).png,OBJ (20).png,0.9992602066417546,0.7675361908639979,lamp,flower
805,OBJ (45).png,OBJ (20).png,0.997774960190896,-0.2549608591532075,truck,flower
807,OBJ (17).png,OBJ (20).png,0.999624756836055,1.0185056498651137,duck,flower
808,OBJ (30).png,OBJ (20).png,0.9974468962496748,-0.480811869887327,kite,flower
809,OBJ (10).png,OBJ (20).png,0.9991555502419277,0.6954869629216656,butterfly,flower
810,OBJ (6).png,OBJ (17).png,0.9995625844973816,0.975703976883825,bear,duck
811,OBJ (25).png,OBJ (17).png,0.9993361009781505,0.8197845803706232,hand,duck
812,OBJ (1).png,OBJ (17).png,0.998694871588979,0.37833921725719266,airplane,duck
813,OBJ (38).png,OBJ (17).png,0.9994304107471528,0.884710815701379,rabbit,duck
814,OBJ (12).png,OBJ (17).png,0.9992730452743956,0.7763747671111237,chair,duck
815,OBJ (21).png,OBJ (17).png,0.9989775945367357,0.5729758581233199,foot,duck
816,OBJ (19).png,OBJ (17).png,0.9996371594715607,1.0270440700106134,fish,duck
817,OBJ (18).png,OBJ (17).png,0.9992436411925776,0.7561319401378279,elephant,duck
818,OBJ (4).png,OBJ (17).png,0.9979424218244342,-0.13967425053355423,apple,duck
819,OBJ (41).png,OBJ (17).png,0.9984703512214017,0.22377132491596216,spoon,duck
820,OBJ (47).png,OBJ (17).png,0.9980184311766586,-0.08734667999585694,umbrella,duck
821,OBJ (46).png,OBJ (17).png,0.9991140786023568,0.6669363953736887,turtle,duck
822,OBJ (11).png,OBJ (17).png,0.9993477394004782,0.8277968886915755,cat,duck
823,OBJ (16).png,OBJ (17).png,0.9995048140807582,0.9359327452868741,dog,duck
824,OBJ (44).png,OBJ (17).png,0.9978643593825186,-0.1934152418213251,tree,duck
825,OBJ (27).png,OBJ (17).png,0.9989850909755459,0.5781366760903193,guitar,duck
826,OBJ (14).png,OBJ (17).png,0.9989623094619907,0.5624530631844468,cow,duck
827,OBJ (32).png,OBJ (17).png,0.9997091268504271,1.076589000783422,leaf,duck
828,OBJ (23).png,OBJ (17).png,0.9988775978904112,0.5041345720058921,frog,duck
829,OBJ (29).png,OBJ (17).png,0.9994555942292882,0.9020480301264651,key,duck
830,OBJ (7).png,OBJ (17).png,0.9956137010008331,-1.742849380875777,bicycle,duck
831,OBJ (8).png,OBJ (17).png,0.9993867428066784,0.8546482356564467,bird,duck
832,OBJ (22).png,OBJ (17).png,0.9981197817826049,-0.017573279401209466,fork,duck
833,OBJ (42).png,OBJ (17).png,0.9991334758398069,0.6802901509472449,squirrel,duck
834,OBJ (31).png,OBJ (17).png,0.9991939215879833,0.7219031769609657,lamp,duck
835,OBJ (45).png,OBJ (17).png,0.998011877173605,-0.09185869130835014,truck,duck
836,OBJ (20).png,OBJ (17).png,0.999624756836055,1.0185056498651137,flower,duck
838,OBJ (30).png,OBJ (17).png,0.997734872051412,-0.2825589755057787,kite,duck
839,OBJ (10).png,OBJ (17).png,0.9994674798282259,0.9102305037115608,butterfly,duck
840,OBJ (6).png,OBJ (30).png,0.9970800317255176,-0.733374596759867,bear,kite
841,OBJ (25).png,OBJ (30).png,0.9978233595804841,-0.22164097944713496,hand,kite
842,OBJ (1).png,OBJ (30).png,0.9970538514819457,-0.7513980175904983,airplane,kite
843,OBJ (38).png,OBJ (30).png,0.9973264863944897,-0.5637063428204244,rabbit,kite
844,OBJ (12).png,OBJ (30).png,0.998764660685059,0.42638453985259883,chair,kite
845,OBJ (21).png,OBJ (30).png,0.9984156810878719,0.1861344396529636,foot,kite
846,OBJ (19).png,OBJ (30).png,0.9981449424664459,-0.0002517601415409673,fish,kite
847,OBJ (18).png,OBJ (30).png,0.9968292924722367,-0.9059925125643516,elephant,kite
848,OBJ (4).png,OBJ (30).png,0.9959662578765328,-1.5001365535481668,apple,kite
849,OBJ (41).png,OBJ (30).png,0.9989254835927659,0.5371008109538963,spoon,kite
850,OBJ (47).png,OBJ (30).png,0.9954975759256084,-1.8227940572503099,umbrella,kite
851,OBJ (46).png,OBJ (30).png,0.9976096786972423,-0.36874658110233627,turtle,kite
852,OBJ (11).png,OBJ (30).png,0.9976128839843665,-0.36653994621885655,cat,kite
853,OBJ (16).png,OBJ (30).png,0.998039781654815,-0.07264824330288269,dog,kite
854,OBJ (44).png,OBJ (30).png,0.9934589153980599,-3.226281252388697,tree,kite
855,OBJ (27).png,OBJ (30).png,0.9965751388743197,-1.0809609859589042,guitar,kite
856,OBJ (14).png,OBJ (30).png,0.9975905695984928,-0.3819019716360248,cow,kite
857,OBJ (32).png,OBJ (30).png,0.9979249722709755,-0.1516871504298887,leaf,kite
858,OBJ (23).png,OBJ (30).png,0.9972987229757172,-0.5828196783728458,frog,kite
859,OBJ (29).png,OBJ (30).png,0.9977291085868988,-0.2865267516679209,key,kite
860,OBJ (7).png,OBJ (30).png,0.98975550364252,-5.77584303915434,bicycle,kite
861,OBJ (8).png,OBJ (30).png,0.9986506809028608,0.34791676031886193,bird,kite
862,OBJ (22).png,OBJ (30).png,0.9990362206306562,0.6133361687324277,fork,kite
863,OBJ (42).png,OBJ (30).png,0.9955746772905012,-1.7697147059348317,squirrel,kite
864,OBJ (31).png,OBJ (30).png,0.9969795599249095,-0.8025429961674754,lamp,kite
865,OBJ (45).png,OBJ (30).png,0.9984843351613186,0.23339837186456736,truck,kite
866,OBJ (20).png,OBJ (30).png,0.9974468962496748,-0.480811869887327,flower,kite
867,OBJ (17).png,OBJ (30).png,0.9977348720514118,-0.28255897550593156,duck,kite
869,OBJ (10).png,OBJ (30).png,0.9969015199359584,-0.8562685300273295,butterfly,kite
870,OBJ (6).png,OBJ (10).png,0.9992917642146872,0.789261558536573,bear,butterfly
871,OBJ (25).png,OBJ (10).png,0.9985330621998904,0.266943816909638,hand,butterfly
872,OBJ (1).png,OBJ (10).png,0.9985099209622308,0.25101255699855024,airplane,butterfly
873,OBJ (38).png,OBJ (10).png,0.9991404547047827,0.6850946524803759,rabbit,butterfly
874,OBJ (12).png,OBJ (10).png,0.9986035245438989,0.3154526275816805,chair,butterfly
875,OBJ (21).png,OBJ (10).png,0.9982263203931742,0.055771730079922845,foot,butterfly
876,OBJ (19).png,OBJ (10).png,0.9990798573740761,0.64337727160354,fish,butterfly
877,OBJ (18).png,OBJ (10).png,0.9990753857200955,0.6402988242514037,elephant,butterfly
878,OBJ (4).png,OBJ (10).png,0.9976262769565777,-0.35731974268365074,apple,butterfly
879,OBJ (41).png,OBJ (10).png,0.9978606969512778,-0.19593659114855685,spoon,butterfly
880,OBJ (47).png,OBJ (10).png,0.997961403444435,-0.1266066209531929,umbrella,butterfly
881,OBJ (46).png,OBJ (10).png,0.99879683169223,0.44853221770728996,turtle,butterfly
882,OBJ (11).png,OBJ (10).png,0.9989932306099193,0.583740293005353,cat,butterfly
883,OBJ (16).png,OBJ (10).png,0.9989118227797293,0.5276962161658482,dog,butterfly
884,OBJ (44).png,OBJ (10).png,0.997872243854819,-0.18798728765020484,tree,butterfly
885,OBJ (27).png,OBJ (10).png,0.9984569287613779,0.21453082091047784,guitar,butterfly
886,OBJ (14).png,OBJ (10).png,0.9985503626260044,0.2788540521809696,cow,butterfly
887,OBJ (32).png,OBJ (10).png,0.9993551504318748,0.8328989091248207,leaf,butterfly
888,OBJ (23).png,OBJ (10).png,0.9985879109514404,0.30470366923893966,frog,butterfly
889,OBJ (29).png,OBJ (10).png,0.9987389203262631,0.4086639515152535,key,butterfly
890,OBJ (7).png,OBJ (10).png,0.9956699744389391,-1.7041087231051852,bicycle,butterfly
891,OBJ (8).png,OBJ (10).png,0.9985985699285725,0.3120416922771519,bird,butterfly
892,OBJ (22).png,OBJ (10).png,0.9972968318605719,-0.5841215900226946,fork,butterfly
893,OBJ (42).png,OBJ (10).png,0.9986945410590226,0.3781116685529551,squirrel,butterfly
894,OBJ (31).png,OBJ (10).png,0.998738904145676,0.40865281221742183,lamp,butterfly
895,OBJ (45).png,OBJ (10).png,0.997216935295118,-0.6391252578893434,truck,butterfly
896,OBJ (20).png,OBJ (10).png,0.9991555502419277,0.6954869629216656,flower,butterfly
897,OBJ (17).png,OBJ (10).png,0.9994674798282259,0.9102305037115608,duck,butterfly
898,OBJ (30).png,OBJ (10).png,0.9969015199359583,-0.856268530027406,kite,butterfly
