model,classifier,condition,acc
vonenet_ff_stylized-ecoset,SVM,IC,0.31566666666666665
vonenet_ff_stylized-ecoset,SVM,IC,0.31266666666666665
vonenet_ff_stylized-ecoset,SVM,IC,0.3006666666666667
vonenet_ff_stylized-ecoset,SVM,IC,0.317
vonenet_ff_stylized-ecoset,SVM,IC,0.32466666666666666
vonenet_ff_stylized-ecoset,SVM,IC,0.32233333333333336
vonenet_ff_stylized-ecoset,SVM,IC,0.322
vonenet_ff_stylized-ecoset,SVM,IC,0.32
vonenet_ff_stylized-ecoset,SVM,IC,0.31233333333333335
vonenet_ff_stylized-ecoset,Ridge,IC,0.09733333333333333
vonenet_ff_stylized-ecoset,Ridge,IC,0.09566666666666666
vonenet_ff_stylized-ecoset,Ridge,IC,0.09866666666666667
vonenet_ff_stylized-ecoset,Ridge,IC,0.10633333333333334
vonenet_ff_stylized-ecoset,Ridge,IC,0.09333333333333334
vonenet_ff_stylized-ecoset,Ridge,IC,0.095
vonenet_ff_stylized-ecoset,Ridge,IC,0.09366666666666666
vonenet_ff_stylized-ecoset,Ridge,IC,0.10333333333333333
vonenet_ff_stylized-ecoset,Ridge,IC,0.08933333333333333
vonenet_ff_stylized-ecoset,Ridge,IC,0.095
vonenet_ff_stylized-ecoset,Ridge,IC,0.09633333333333334
vonenet_ff_stylized-ecoset,Ridge,IC,0.10066666666666667
vonenet_ff_stylized-ecoset,Ridge,IC,0.09733333333333333
vonenet_ff_stylized-ecoset,Ridge,IC,0.09266666666666666
vonenet_ff_stylized-ecoset,Ridge,IC,0.09866666666666667
vonenet_ff_stylized-ecoset,Ridge,IC,0.09933333333333333
vonenet_ff_stylized-ecoset,Ridge,IC,0.09333333333333334
vonenet_ff_stylized-ecoset,Ridge,IC,0.104
vonenet_ff_stylized-ecoset,Ridge,IC,0.09366666666666666
vonenet_ff_stylized-ecoset,Ridge,IC,0.09666666666666666
