model,classifier,condition,acc
vonenet_ff_ecoset,NC,IC,0.027333333333333334
vonenet_ff_ecoset,NC,IC,0.034666666666666665
vonenet_ff_ecoset,NC,IC,0.034
vonenet_ff_ecoset,NC,IC,0.035333333333333335
vonenet_ff_ecoset,NC,IC,0.033666666666666664
vonenet_ff_ecoset,NC,IC,0.033
vonenet_ff_ecoset,NC,IC,0.03133333333333333
vonenet_ff_ecoset,NC,IC,0.03333333333333333
vonenet_ff_ecoset,NC,IC,0.032
vonenet_ff_ecoset,NC,IC,0.032
vonenet_ff_ecoset,NC,IC,0.031
vonenet_ff_ecoset,NC,IC,0.033666666666666664
vonenet_ff_ecoset,NC,IC,0.027666666666666666
vonenet_ff_ecoset,NC,IC,0.035
vonenet_ff_ecoset,NC,IC,0.036333333333333336
vonenet_ff_ecoset,NC,IC,0.03133333333333333
vonenet_ff_ecoset,NC,IC,0.034666666666666665
vonenet_ff_ecoset,SVM,IC,0.2663333333333333
vonenet_ff_ecoset,SVM,IC,0.251
vonenet_ff_ecoset,SVM,IC,0.26966666666666667
vonenet_ff_ecoset,SVM,IC,0.26
vonenet_ff_ecoset,SVM,IC,0.241
vonenet_ff_ecoset,SVM,IC,0.246
vonenet_ff_ecoset,SVM,IC,0.25733333333333336
vonenet_ff_ecoset,SVM,IC,0.25533333333333336
vonenet_ff_ecoset,SVM,IC,0.25
vonenet_ff_ecoset,SVM,IC,0.25066666666666665
vonenet_ff_ecoset,SVM,IC,0.268
vonenet_ff_ecoset,SVM,IC,0.25966666666666666
vonenet_ff_ecoset,SVM,IC,0.2653333333333333
vonenet_ff_ecoset,SVM,IC,0.24966666666666668
vonenet_ff_ecoset,SVM,IC,0.25633333333333336
vonenet_ff_ecoset,SVM,IC,0.26466666666666666
vonenet_ff_ecoset,SVM,IC,0.25466666666666665
vonenet_ff_ecoset,SVM,IC,0.249
vonenet_ff_ecoset,SVM,IC,0.24733333333333332
vonenet_ff_ecoset,SVM,IC,0.263
vonenet_ff_ecoset,Ridge,IC,0.06433333333333334
vonenet_ff_ecoset,Ridge,IC,0.06666666666666667
vonenet_ff_ecoset,Ridge,IC,0.07033333333333333
vonenet_ff_ecoset,Ridge,IC,0.063
vonenet_ff_ecoset,Ridge,IC,0.064
vonenet_ff_ecoset,Ridge,IC,0.065
vonenet_ff_ecoset,Ridge,IC,0.063
vonenet_ff_ecoset,Ridge,IC,0.059
vonenet_ff_ecoset,Ridge,IC,0.06166666666666667
vonenet_ff_ecoset,Ridge,IC,0.059666666666666666
vonenet_ff_ecoset,Ridge,IC,0.068
vonenet_ff_ecoset,Ridge,IC,0.06233333333333333
vonenet_ff_ecoset,Ridge,IC,0.064
vonenet_ff_ecoset,Ridge,IC,0.067
vonenet_ff_ecoset,Ridge,IC,0.06133333333333333
vonenet_ff_ecoset,Ridge,IC,0.059666666666666666
vonenet_ff_ecoset,Ridge,IC,0.064
vonenet_ff_ecoset,Ridge,IC,0.06666666666666667
vonenet_ff_ecoset,Ridge,IC,0.056666666666666664
vonenet_ff_ecoset,Ridge,IC,0.063
