Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.2,left,0,7.76606,,,,,,airplane,Stim/OBJ (1)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,key,0.211125,0,14,14,0,1,1,Inanimate,3
0.2,right,1,7.08316,,,,,,spoon,Stim/OBJ (41)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,lamp,0.18811,0,15,15,24,1,41,Inanimate,3
0.2,left,0,7.38652,,,,,,key,Stim/OBJ (29)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,truck,0.201535,0,16,16,19,1,29,Inanimate,3
0.2,left,1,6.70739,,,,,,bear,Stim/OBJ (6)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,left,hand,0.200005,0,17,17,2,1,6,Animate,3
0.2,right,1,5.91062,,,,,,dog,Stim/OBJ (16)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,butterfly,0.200145,0,18,18,9,1,16,Animate,3
0.15,right,1,6.86431,,,,,,tree,Stim/OBJ (44)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,key,0.190375,0,19,19,26,1,44,Inanimate,3
0.15,right,0,6.76438,,,,,,bird,Stim/OBJ (8)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,left,ant,0.15547,0,20,20,4,1,8,Animate,3
0.15,right,0,9.181185,,,,,,fork,Stim/OBJ (22)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,left,kite,0.14372,0,21,21,15,1,22,Inanimate,3
0.2,left,0,6.02155,,,,,,bicycle,Stim/OBJ (7)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,watch,0.14103,0,22,22,3,1,7,Inanimate,3
0.2,left,1,7.38129,,,,,,kite,Stim/OBJ (30)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,left,fork,0.189515,0,23,23,20,1,30,Inanimate,3
0.2,right,1,5.918405,,,,,,guitar,Stim/OBJ (27)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,key,0.21128,0,24,24,18,1,27,Inanimate,3
0.15,right,1,6.06394,,,,,,cow,Stim/OBJ (14)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,hand,0.190835,0,25,25,8,1,14,Animate,3
0.15,left,0,7.674365,,,,,,fish,Stim/OBJ (19)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,squirrel,0.140605,0,26,26,12,1,19,Animate,3
0.15,right,1,7.83697,,,,,,truck,Stim/OBJ (45)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,lamp,0.191615,0,27,27,27,1,45,Inanimate,3
0.15,left,1,7.02828,,,,,,rabbit,Stim/OBJ (38)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,left,cat,0.140445,0,28,28,23,1,38,Animate,3
0.1,right,1,6.73286,,,,,,squirrel,Stim/OBJ (42)_IC.png,,,6003,2021-04-16_16h01.58.931,KorNet_kid_deleted,2020.2.4,Win32,60,6003,right,bird,0.148415,0,29,29,25,1,42,Animate,3
