Duration,resp.keys,resp.corr,resp.rt,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,pracTrials.ran,objLabel,imFile,distractLabel,corr,participant,date,expName,psychopyVersion,OS,frameRate,,Corr,objDistract,py_duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,objNum,animType,condition
0.3,right,1,4.93518,,,,,,rabbit,Stim/OBJ (38)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,cat,0.307315,0,6,6,23,1,38,Animate,2
0.3,right,1,3.58528,,,,,,bear,Stim/OBJ (6)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,rabbit,0.29553,0,7,7,2,1,6,Animate,2
0.25,left,1,6.792335,,,,,,umbrella,Stim/OBJ (47)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,left,key,0.29005,0,8,8,29,1,47,Inanimate,2
0.25,right,1,4.987935,,,,,,guitar,Stim/OBJ (27)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,flower,0.24965,0,9,9,18,1,27,Inanimate,2
0.25,left,0,4.41967,,,,,,cow,Stim/OBJ (14)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,duck,0.243835,0,10,10,8,1,14,Animate,2
0.25,left,1,5.96151,,,,,,kite,Stim/OBJ (30)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,left,toothbrush,0.242345,0,11,11,20,1,30,Inanimate,2
0.25,right,1,7.06456,,,,,,key,Stim/OBJ (29)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,kite,0.257055,0,12,12,19,1,29,Inanimate,2
0.2,right,1,3.328315,,,,,,tree,Stim/OBJ (44)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,glasses,0.26336,0,13,13,26,1,44,Inanimate,2
0.2,right,1,4.15728,,,,,,lamp,Stim/OBJ (31)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,umbrella,0.193785,0,14,14,21,1,31,Inanimate,2
0.2,left,0,4.630405,,,,,,fish,Stim/OBJ (19)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,hand,0.196035,0,15,15,12,1,19,Animate,2
0.2,right,1,4.460235,,,,,,frog,Stim/OBJ (23)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,ant,0.198875,0,16,16,16,1,23,Animate,2
0.2,left,1,3.4673,,,,,,truck,Stim/OBJ (45)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,left,glasses,0.187915,0,17,17,27,1,45,Inanimate,2
0.15,right,1,3.491885,,,,,,cat,Stim/OBJ (11)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,bird,0.189,0,18,18,6,1,11,Animate,2
0.15,right,1,5.359685,,,,,,butterfly,Stim/OBJ (10)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,fish,0.145115,0,19,19,5,1,10,Animate,2
0.15,left,0,3.81852,,,,,,squirrel,Stim/OBJ (42)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,bear,0.149755,0,20,20,25,1,42,Animate,2
0.15,left,0,6.205315,,,,,,chair,Stim/OBJ (12)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,bicycle,0.14616,0,21,21,7,1,12,Inanimate,2
0.15,right,1,5.34045,,,,,,duck,Stim/OBJ (17)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,butterfly,0.145545,0,22,22,10,1,17,Animate,2
0.15,left,0,3.552115,,,,,,leaf,Stim/OBJ (32)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,scissors,0.140795,0,23,23,22,1,32,Inanimate,2
0.15,right,0,3.169235,,,,,,bird,Stim/OBJ (8)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,left,ant,0.14543,0,24,24,4,1,8,Animate,2
0.15,left,1,3.186035,,,,,,airplane,Stim/OBJ (1)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,left,apple,0.14556,0,25,25,0,1,1,Inanimate,2
0.15,left,1,3.0559,,,,,,spoon,Stim/OBJ (41)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,left,key,0.140065,0,26,26,24,1,41,Inanimate,2
0.1,left,1,3.10927,,,,,,turtle,Stim/OBJ (46)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,left,kangaroo,0.15198,0,27,27,28,1,46,Animate,2
0.1,right,1,3.88644,,,,,,foot,Stim/OBJ (21)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,elephant,0.100035,0,28,28,14,1,21,Animate,2
0.1,left,0,3.305365,,,,,,apple,Stim/OBJ (4)_ripple.png,,,6031,2021-05-20_09h35.44.665,KorNet_kid_perturbed,2020.2.4,MacIntel,60,6031,right,lamp,0.10046,0,29,29,1,1,4,Inanimate,2
