sub,sex,age,cond,duration,acc,rt,imputed,top_speed,age_group,speed
6063,F,4.99,complete,0.1,0.8,5.789083333333333,0,0.19999999999999998,4yrold,fast
6063,F,4.99,complete,0.15,1.0,4.809966666666667,0,0.19999999999999998,4yrold,fast
6063,F,4.99,complete,0.2,1.0,5.169933333333334,0,0.19999999999999998,4yrold,slow
6063,F,4.99,complete,0.25,0.7142857142857143,5.723999999999999,0,0.19999999999999998,4yrold,slow
6063,F,4.99,complete,0.3,1.0,5.56645,0,0.19999999999999998,4yrold,intro
6064,M,4.61,perturbed,0.1,0.75,7.022833333333334,0,0.19999999999999998,4yrold,fast
6064,M,4.61,perturbed,0.15,0.6666666666666666,6.5073,0,0.19999999999999998,4yrold,fast
6064,M,4.61,perturbed,0.2,0.7142857142857143,11.125,0,0.19999999999999998,4yrold,slow
6064,M,4.61,perturbed,0.25,1.0,7.5477,0,0.19999999999999998,4yrold,slow
6064,M,4.61,perturbed,0.3,1.0,18.62775,0,0.19999999999999998,4yrold,intro
6065,M,4.84,deleted,0.1,1.0,4.8473,0,0.19999999999999998,4yrold,fast
6065,M,4.84,deleted,0.15,0.7142857142857143,4.905279999999999,0,0.19999999999999998,4yrold,fast
6065,M,4.84,deleted,0.2,1.0,5.1687666666666665,0,0.19999999999999998,4yrold,slow
6065,M,4.84,deleted,0.25,0.5714285714285714,5.0132,0,0.19999999999999998,4yrold,slow
6065,M,4.84,deleted,0.3,0.6,5.075,0,0.19999999999999998,4yrold,intro
6066,M,4.33,complete,0.1,0.6428571428571429,5.295355555555556,0,0.19999999999999998,4yrold,fast
6066,M,4.33,complete,0.15,1.0,4.7843333333333335,0,0.19999999999999998,4yrold,fast
6066,M,4.33,complete,0.2,1.0,6.385266666666666,0,0.19999999999999998,4yrold,slow
6066,M,4.33,complete,0.25,0.75,6.494199999999999,0,0.19999999999999998,4yrold,slow
6066,M,4.33,complete,0.3,1.0,6.12425,0,0.19999999999999998,4yrold,intro
6067,M,4.83,perturbed,0.1,0.5882352941176471,8.862739999999999,0,0.19999999999999998,4yrold,fast
6067,M,4.83,perturbed,0.15,1.0,5.730766666666667,0,0.19999999999999998,4yrold,fast
6067,M,4.83,perturbed,0.2,1.0,7.102666666666667,0,0.19999999999999998,4yrold,slow
6067,M,4.83,perturbed,0.25,1.0,4.378166666666666,0,0.19999999999999998,4yrold,slow
6067,M,4.83,perturbed,0.3,0.75,4.365333333333333,0,0.19999999999999998,4yrold,intro
6068,F,4.3,deleted,0.1,0.5384615384615384,6.345742857142858,0,0.19999999999999998,4yrold,fast
6068,F,4.3,deleted,0.15,0.5714285714285714,6.305125,0,0.19999999999999998,4yrold,fast
6068,F,4.3,deleted,0.2,1.0,4.821566666666667,0,0.19999999999999998,4yrold,slow
6068,F,4.3,deleted,0.25,0.75,4.680499999999999,0,0.19999999999999998,4yrold,slow
6068,F,4.3,deleted,0.3,0.6666666666666666,5.4107,0,0.19999999999999998,4yrold,intro
6069,M,4.5,complete,0.1,0.631578947368421,4.633933333333333,0,0.19999999999999998,4yrold,fast
6069,M,4.5,complete,0.15,1.0,4.9075,0,0.19999999999999998,4yrold,fast
6069,M,4.5,complete,0.2,1.0,8.843366666666666,0,0.19999999999999998,4yrold,slow
6069,M,4.5,complete,0.25,1.0,1.0912333333333333,0,0.19999999999999998,4yrold,slow
6069,M,4.5,complete,0.3,1.0,2.4882999999999997,0,0.19999999999999998,4yrold,intro
6070,F,4.69,perturbed,0.1,0.625,8.29476,0,0.19999999999999998,4yrold,fast
6070,F,4.69,perturbed,0.15,0.6666666666666666,4.9515166666666675,0,0.19999999999999998,4yrold,fast
6070,F,4.69,perturbed,0.2,1.0,6.785566666666667,0,0.19999999999999998,4yrold,slow
6070,F,4.69,perturbed,0.25,0.8333333333333334,4.61892,0,0.19999999999999998,4yrold,slow
6070,F,4.69,perturbed,0.3,0.75,6.128166666666666,0,0.19999999999999998,4yrold,intro
6071,F,4.51,deleted,0.1,0.8571428571428571,8.407133333333332,0,0.19999999999999998,4yrold,fast
6071,F,4.51,deleted,0.15,0.6,7.248633333333333,0,0.19999999999999998,4yrold,fast
6071,F,4.51,deleted,0.2,0.75,5.250366666666667,0,0.19999999999999998,4yrold,slow
6071,F,4.51,deleted,0.25,1.0,4.6992666666666665,0,0.19999999999999998,4yrold,slow
6071,F,4.51,deleted,0.3,0.6666666666666666,14.494825,0,0.19999999999999998,4yrold,intro
6072,M,4.58,complete,0.1,0.5882352941176471,6.4208799999999995,0,0.19999999999999998,4yrold,fast
6072,M,4.58,complete,0.15,1.0,6.371099999999999,0,0.19999999999999998,4yrold,fast
6072,M,4.58,complete,0.2,1.0,7.5630999999999995,0,0.19999999999999998,4yrold,slow
6072,M,4.58,complete,0.25,0.8,10.114375,0,0.19999999999999998,4yrold,slow
6072,M,4.58,complete,0.3,1.0,5.66845,0,0.19999999999999998,4yrold,intro
6073,F,4.96,perturbed,0.1,0.5,8.667125,0,0.19999999999999998,4yrold,fast
6073,F,4.96,perturbed,0.15,0.6666666666666666,5.736,0,0.19999999999999998,4yrold,fast
6073,F,4.96,perturbed,0.2,1.0,9.588666666666667,0,0.19999999999999998,4yrold,slow
6073,F,4.96,perturbed,0.25,1.0,5.130999999999999,0,0.19999999999999998,4yrold,slow
6073,F,4.96,perturbed,0.3,1.0,7.022,0,0.19999999999999998,4yrold,intro
6074,M,4.14,deleted,0.1,0.6666666666666666,5.93515,0,0.19999999999999998,4yrold,fast
6074,M,4.14,deleted,0.15,0.375,7.574633333333334,0,0.19999999999999998,4yrold,fast
6074,M,4.14,deleted,0.2,0.625,5.968960000000001,0,0.19999999999999998,4yrold,slow
6074,M,4.14,deleted,0.25,0.8333333333333334,8.436919999999999,0,0.19999999999999998,4yrold,slow
6074,M,4.14,deleted,0.3,1.0,5.39965,0,0.19999999999999998,4yrold,intro
6075,F,3.64,complete,0.1,0.6875,5.2393,0,0.19999999999999998,3yrold,fast
6075,F,3.64,complete,0.15,0.75,5.3328999999999995,0,0.19999999999999998,3yrold,fast
6075,F,3.64,complete,0.2,0.8,2.593825,0,0.19999999999999998,3yrold,slow
6075,F,3.64,complete,0.25,1.0,5.594533333333334,0,0.19999999999999998,3yrold,slow
6075,F,3.64,complete,0.3,1.0,3.8756500000000003,0,0.19999999999999998,3yrold,intro
6078,F,3.85,complete,0.1,0.6875,8.145554545454546,0,0.19999999999999998,3yrold,fast
6078,F,3.85,complete,0.15,1.0,10.2983,0,0.19999999999999998,3yrold,fast
6078,F,3.85,complete,0.2,0.6666666666666666,8.0271,0,0.19999999999999998,3yrold,slow
6078,F,3.85,complete,0.25,1.0,5.334599999999999,0,0.19999999999999998,3yrold,slow
6078,F,3.85,complete,0.3,1.0,4.14265,0,0.19999999999999998,3yrold,intro
6079,F,3.85,perturbed,0.2,0.5,6.7201,0,0.09999999999999998,3yrold,slow
6079,F,3.85,perturbed,0.25,0.6,6.096266666666668,0,0.09999999999999998,3yrold,slow
6079,F,3.85,perturbed,0.3,0.6666666666666666,6.791275,0,0.09999999999999998,3yrold,intro
6079,F,3.85,perturbed,0.35,0.5,6.71484,0,0.09999999999999998,3yrold,
6079,F,3.85,perturbed,0.15,0.5,,1,0.09999999999999998,3yrold,fast
6079,F,3.85,perturbed,0.1,0.5,,1,0.09999999999999998,3yrold,fast
6080,F,3.88,deleted,0.2,0.45454545454545453,7.69382,0,0.09999999999999998,3yrold,slow
6080,F,3.88,deleted,0.25,0.5882352941176471,9.52714,0,0.09999999999999998,3yrold,slow
6080,F,3.88,deleted,0.3,1.0,11.38275,0,0.09999999999999998,3yrold,intro
6080,F,3.88,deleted,0.15,0.5,,1,0.09999999999999998,3yrold,fast
6080,F,3.88,deleted,0.1,0.5,,1,0.09999999999999998,3yrold,fast
6081,M,3.46,complete,0.1,0.5,6.6688833333333335,0,0.19999999999999998,3yrold,fast
6081,M,3.46,complete,0.15,0.625,5.22126,0,0.19999999999999998,3yrold,fast
6081,M,3.46,complete,0.2,1.0,5.9699333333333335,0,0.19999999999999998,3yrold,slow
6081,M,3.46,complete,0.25,0.8,3.495475,0,0.19999999999999998,3yrold,slow
6081,M,3.46,complete,0.3,1.0,2.6667500000000004,0,0.19999999999999998,3yrold,intro
6082,M,3.72,perturbed,0.1,0.8571428571428571,17.486250000000002,0,0.19999999999999998,3yrold,fast
6082,M,3.72,perturbed,0.15,1.0,8.643333333333333,0,0.19999999999999998,3yrold,fast
6082,M,3.72,perturbed,0.2,0.5714285714285714,7.800000000000001,0,0.19999999999999998,3yrold,slow
6082,M,3.72,perturbed,0.25,0.75,6.436,0,0.19999999999999998,3yrold,slow
6082,M,3.72,perturbed,0.3,1.0,29.18,0,0.19999999999999998,3yrold,intro
6083,F,3.99,deleted,0.25,0.5909090909090909,6.0823,0,0.04999999999999999,3yrold,slow
6083,F,3.99,deleted,0.3,0.625,6.640359999999999,0,0.04999999999999999,3yrold,intro
6083,F,3.99,deleted,0.2,0.5,,1,0.04999999999999999,3yrold,slow
6083,F,3.99,deleted,0.15,0.5,,1,0.04999999999999999,3yrold,fast
6083,F,3.99,deleted,0.1,0.5,,1,0.04999999999999999,3yrold,fast
6084,M,3.37,complete,0.2,0.42857142857142855,6.712,0,0.09999999999999998,3yrold,slow
6084,M,3.37,complete,0.25,0.6428571428571429,7.291222222222221,0,0.09999999999999998,3yrold,slow
6084,M,3.37,complete,0.3,0.5,9.503,0,0.09999999999999998,3yrold,intro
6084,M,3.37,complete,0.35,0.6666666666666666,5.784,0,0.09999999999999998,3yrold,
6084,M,3.37,complete,0.15,0.5,,1,0.09999999999999998,3yrold,fast
6084,M,3.37,complete,0.1,0.5,,1,0.09999999999999998,3yrold,fast
6085,F,3.99,perturbed,0.1,0.42857142857142855,5.680433333333333,0,0.19999999999999998,3yrold,fast
6085,F,3.99,perturbed,0.15,0.625,27.63918,0,0.19999999999999998,3yrold,fast
6085,F,3.99,perturbed,0.2,1.0,5.669766666666667,0,0.19999999999999998,3yrold,slow
6085,F,3.99,perturbed,0.25,1.0,9.160633333333333,0,0.19999999999999998,3yrold,slow
6085,F,3.99,perturbed,0.3,1.0,6.2631499999999996,0,0.19999999999999998,3yrold,intro
6086,F,3.77,deleted,0.25,0.625,5.874729,0,0.04999999999999999,3yrold,slow
6086,F,3.77,deleted,0.3,0.5263157894736842,6.075996999999999,0,0.04999999999999999,3yrold,intro
6086,F,3.77,deleted,0.35,0.6666666666666666,6.4109025,0,0.04999999999999999,3yrold,
6086,F,3.77,deleted,0.2,0.5,,1,0.04999999999999999,3yrold,slow
6086,F,3.77,deleted,0.15,0.5,,1,0.04999999999999999,3yrold,fast
6086,F,3.77,deleted,0.1,0.5,,1,0.04999999999999999,3yrold,fast
6088,F,3.28,perturbed,0.1,0.9,4.936511111111112,0,0.19999999999999998,3yrold,fast
6088,F,3.28,perturbed,0.15,0.75,5.921333333333333,0,0.19999999999999998,3yrold,fast
6088,F,3.28,perturbed,0.2,0.6666666666666666,6.023125,0,0.19999999999999998,3yrold,slow
6088,F,3.28,perturbed,0.25,0.6,9.6322,0,0.19999999999999998,3yrold,slow
6088,F,3.28,perturbed,0.3,0.6,3.7832333333333334,0,0.19999999999999998,3yrold,intro
6089,F,3.06,deleted,0.2,0.5263157894736842,9.835899999999999,0,0.09999999999999998,3yrold,slow
6089,F,3.06,deleted,0.25,0.6666666666666666,7.335999999999999,0,0.09999999999999998,3yrold,slow
6089,F,3.06,deleted,0.3,1.0,7.611000000000001,0,0.09999999999999998,3yrold,intro
6089,F,3.06,deleted,0.15,0.5,,1,0.09999999999999998,3yrold,fast
6089,F,3.06,deleted,0.1,0.5,,1,0.09999999999999998,3yrold,fast
6090,M,5.91,deleted,0.15,0.5,4.1165,0,0.15,5yrold,fast
6090,M,5.91,deleted,0.2,0.5,6.6285,0,0.15,5yrold,slow
6090,M,5.91,deleted,0.25,0.5833333333333334,5.447328571428572,0,0.15,5yrold,slow
6090,M,5.91,deleted,0.3,1.0,3.89135,0,0.15,5yrold,intro
6090,M,5.91,deleted,0.1,0.5,,1,0.15,5yrold,fast
6091,M,5.54,complete,0.1,0.8947368421052632,5.741235294117647,0,0.19999999999999998,5yrold,fast
6091,M,5.54,complete,0.15,1.0,5.274333333333334,0,0.19999999999999998,5yrold,fast
6091,M,5.54,complete,0.2,1.0,5.317333333333333,0,0.19999999999999998,5yrold,slow
6091,M,5.54,complete,0.25,1.0,14.504333333333333,0,0.19999999999999998,5yrold,slow
6091,M,5.54,complete,0.3,1.0,6.1045,0,0.19999999999999998,5yrold,intro
6092,F,5.54,perturbed,0.1,0.9473684210526315,5.566777777777777,0,0.19999999999999998,5yrold,fast
6092,F,5.54,perturbed,0.15,1.0,4.642666666666667,0,0.19999999999999998,5yrold,fast
6092,F,5.54,perturbed,0.2,1.0,5.485666666666667,0,0.19999999999999998,5yrold,slow
6092,F,5.54,perturbed,0.25,1.0,4.9910000000000005,0,0.19999999999999998,5yrold,slow
6092,F,5.54,perturbed,0.3,1.0,5.726,0,0.19999999999999998,5yrold,intro
6093,F,5.56,deleted,0.1,0.75,6.2564166666666665,0,0.19999999999999998,5yrold,fast
6093,F,5.56,deleted,0.15,1.0,6.054666666666667,0,0.19999999999999998,5yrold,fast
6093,F,5.56,deleted,0.2,0.75,5.633666666666667,0,0.19999999999999998,5yrold,slow
6093,F,5.56,deleted,0.25,0.6,5.415666666666667,0,0.19999999999999998,5yrold,slow
6093,F,5.56,deleted,0.3,1.0,6.357,0,0.19999999999999998,5yrold,intro
6094,F,5.15,complete,0.1,0.4444444444444444,13.440075,0,0.19999999999999998,5yrold,fast
6094,F,5.15,complete,0.15,0.6923076923076923,4.842355555555556,0,0.19999999999999998,5yrold,fast
6094,F,5.15,complete,0.2,1.0,1.8315333333333335,0,0.19999999999999998,5yrold,slow
6094,F,5.15,complete,0.25,1.0,1.8399,0,0.19999999999999998,5yrold,slow
6094,F,5.15,complete,0.3,1.0,2.0401,0,0.19999999999999998,5yrold,intro
6095,M,5.15,perturbed,0.1,0.6923076923076923,6.452888888888889,0,0.19999999999999998,5yrold,fast
6095,M,5.15,perturbed,0.15,0.8,6.05705,0,0.19999999999999998,5yrold,fast
6095,M,5.15,perturbed,0.2,1.0,4.8746,0,0.19999999999999998,5yrold,slow
6095,M,5.15,perturbed,0.25,0.8333333333333334,8.281659999999999,0,0.19999999999999998,5yrold,slow
6095,M,5.15,perturbed,0.3,0.6666666666666666,5.36165,0,0.19999999999999998,5yrold,intro
6097,F,5.63,complete,0.1,0.8,5.934,0,0.19999999999999998,5yrold,fast
6097,F,5.63,complete,0.15,1.0,4.193666666666667,0,0.19999999999999998,5yrold,fast
6097,F,5.63,complete,0.2,1.0,6.1419999999999995,0,0.19999999999999998,5yrold,slow
6097,F,5.63,complete,0.25,0.8,4.263,0,0.19999999999999998,5yrold,slow
6097,F,5.63,complete,0.3,0.75,4.542000000000001,0,0.19999999999999998,5yrold,intro
6098,M,5.52,perturbed,0.1,0.9333333333333333,2.077785714285714,0,0.19999999999999998,5yrold,fast
6098,M,5.52,perturbed,0.15,1.0,1.7185,0,0.19999999999999998,5yrold,fast
6098,M,5.52,perturbed,0.2,1.0,1.9266333333333332,0,0.19999999999999998,5yrold,slow
6098,M,5.52,perturbed,0.25,0.8333333333333334,1.6867999999999999,0,0.19999999999999998,5yrold,slow
6098,M,5.52,perturbed,0.3,0.6666666666666666,2.6393500000000003,0,0.19999999999999998,5yrold,intro
6099,F,5.38,deleted,0.1,0.6111111111111112,6.812336363636363,0,0.19999999999999998,5yrold,fast
6099,F,5.38,deleted,0.15,0.75,6.444566666666667,0,0.19999999999999998,5yrold,fast
6099,F,5.38,deleted,0.2,1.0,10.469533333333333,0,0.19999999999999998,5yrold,slow
6099,F,5.38,deleted,0.25,1.0,2.829333333333333,0,0.19999999999999998,5yrold,slow
6099,F,5.38,deleted,0.3,1.0,4.3364,0,0.19999999999999998,5yrold,intro
6100,F,5.54,complete,0.1,0.9473684210526315,3.887544444444445,0,0.19999999999999998,5yrold,fast
6100,F,5.54,complete,0.15,1.0,2.1496,0,0.19999999999999998,5yrold,fast
6100,F,5.54,complete,0.2,1.0,2.1838,0,0.19999999999999998,5yrold,slow
6100,F,5.54,complete,0.25,1.0,2.7839333333333336,0,0.19999999999999998,5yrold,slow
6100,F,5.54,complete,0.3,1.0,1.98235,0,0.19999999999999998,5yrold,intro
6101,M,5.05,perturbed,0.1,0.5625,5.757044444444444,0,0.19999999999999998,5yrold,fast
6101,M,5.05,perturbed,0.15,1.0,4.134666666666667,0,0.19999999999999998,5yrold,fast
6101,M,5.05,perturbed,0.2,1.0,1.8594666666666668,0,0.19999999999999998,5yrold,slow
6101,M,5.05,perturbed,0.25,0.8333333333333334,3.89514,0,0.19999999999999998,5yrold,slow
6101,M,5.05,perturbed,0.3,1.0,12.46905,0,0.19999999999999998,5yrold,intro
6102,F,5.6,deleted,0.1,0.625,6.597799999999999,0,0.19999999999999998,5yrold,fast
6102,F,5.6,deleted,0.15,0.6,5.889566666666667,0,0.19999999999999998,5yrold,fast
6102,F,5.6,deleted,0.2,1.0,7.456099999999999,0,0.19999999999999998,5yrold,slow
6102,F,5.6,deleted,0.25,0.7142857142857143,6.25084,0,0.19999999999999998,5yrold,slow
6102,F,5.6,deleted,0.3,1.0,7.39705,0,0.19999999999999998,5yrold,intro
6103,F,5.52,complete,0.1,1.0,3.0870411764705885,0,0.19999999999999998,5yrold,fast
6103,F,5.52,complete,0.15,0.75,1.265,0,0.19999999999999998,5yrold,fast
6103,F,5.52,complete,0.2,1.0,2.2718333333333334,0,0.19999999999999998,5yrold,slow
6103,F,5.52,complete,0.25,1.0,2.0603,0,0.19999999999999998,5yrold,slow
6103,F,5.52,complete,0.3,0.6666666666666666,2.60285,0,0.19999999999999998,5yrold,intro
6104,F,5.71,perturbed,0.1,0.8571428571428571,3.0906583333333333,0,0.19999999999999998,5yrold,fast
6104,F,5.71,perturbed,0.15,1.0,3.4194333333333335,0,0.19999999999999998,5yrold,fast
6104,F,5.71,perturbed,0.2,1.0,1.1538333333333333,0,0.19999999999999998,5yrold,slow
6104,F,5.71,perturbed,0.25,1.0,2.799533333333333,0,0.19999999999999998,5yrold,slow
6104,F,5.71,perturbed,0.3,0.7142857142857143,2.8158000000000003,0,0.19999999999999998,5yrold,intro
6105,M,4.53,complete,0.1,0.9285714285714286,6.155469230769231,0,0.19999999999999998,4yrold,fast
6105,M,4.53,complete,0.15,1.0,5.861966666666667,0,0.19999999999999998,4yrold,fast
6105,M,4.53,complete,0.2,0.7142857142857143,5.714499999999999,0,0.19999999999999998,4yrold,slow
6105,M,4.53,complete,0.25,0.75,5.713233333333334,0,0.19999999999999998,4yrold,slow
6105,M,4.53,complete,0.3,1.0,5.6684,0,0.19999999999999998,4yrold,intro
6106,F,4.64,perturbed,0.1,0.6428571428571429,4.927566666666667,0,0.19999999999999998,4yrold,fast
6106,F,4.64,perturbed,0.15,0.75,3.66085,0,0.19999999999999998,4yrold,fast
6106,F,4.64,perturbed,0.2,1.0,3.282966666666667,0,0.19999999999999998,4yrold,slow
6106,F,4.64,perturbed,0.25,1.0,3.9736333333333334,0,0.19999999999999998,4yrold,slow
6106,F,4.64,perturbed,0.3,1.0,4.83635,0,0.19999999999999998,4yrold,intro
6107,M,4.9,deleted,0.1,1.0,5.4276,0,0.19999999999999998,4yrold,fast
6107,M,4.9,deleted,0.15,0.6666666666666666,5.293733333333333,0,0.19999999999999998,4yrold,fast
6107,M,4.9,deleted,0.2,1.0,5.114866666666667,0,0.19999999999999998,4yrold,slow
6107,M,4.9,deleted,0.25,0.6666666666666666,5.5003125,0,0.19999999999999998,4yrold,slow
6107,M,4.9,deleted,0.3,0.8,8.94625,0,0.19999999999999998,4yrold,intro
6108,F,4.87,complete,0.2,0.625,5.7559,0,0.09999999999999998,4yrold,slow
6108,F,4.87,complete,0.25,0.625,6.32508,0,0.09999999999999998,4yrold,slow
6108,F,4.87,complete,0.3,0.5454545454545454,4.896416666666666,0,0.09999999999999998,4yrold,intro
6108,F,4.87,complete,0.35,0.6666666666666666,5.841100000000001,0,0.09999999999999998,4yrold,
6108,F,4.87,complete,0.15,0.5,,1,0.09999999999999998,4yrold,fast
6108,F,4.87,complete,0.1,0.5,,1,0.09999999999999998,4yrold,fast
6109,F,4.68,perturbed,0.1,0.8888888888888888,4.8852375,0,0.19999999999999998,4yrold,fast
6109,F,4.68,perturbed,0.15,1.0,4.6803,0,0.19999999999999998,4yrold,fast
6109,F,4.68,perturbed,0.2,1.0,4.939,0,0.19999999999999998,4yrold,slow
6109,F,4.68,perturbed,0.25,1.0,5.0498,0,0.19999999999999998,4yrold,slow
6109,F,4.68,perturbed,0.3,0.6666666666666666,4.820399999999999,0,0.19999999999999998,4yrold,intro
6110,M,4.12,deleted,0.1,0.6,8.829366666666667,0,0.19999999999999998,4yrold,fast
6110,M,4.12,deleted,0.15,1.0,6.9054,0,0.19999999999999998,4yrold,fast
6110,M,4.12,deleted,0.2,0.7142857142857143,6.65008,0,0.19999999999999998,4yrold,slow
6110,M,4.12,deleted,0.25,0.5454545454545454,6.236833333333333,0,0.19999999999999998,4yrold,slow
6110,M,4.12,deleted,0.3,0.75,11.1783,0,0.19999999999999998,4yrold,intro
6112,F,4.44,perturbed,0.1,0.5,6.561214285714286,0,0.19999999999999998,4yrold,fast
6112,F,4.44,perturbed,0.15,0.8333333333333334,7.599340000000001,0,0.19999999999999998,4yrold,fast
6112,F,4.44,perturbed,0.2,1.0,7.4848333333333334,0,0.19999999999999998,4yrold,slow
6112,F,4.44,perturbed,0.25,1.0,4.9143333333333326,0,0.19999999999999998,4yrold,slow
6112,F,4.44,perturbed,0.3,0.75,5.599966666666667,0,0.19999999999999998,4yrold,intro
6113,M,4.87,deleted,0.1,0.6666666666666666,5.5235,0,0.19999999999999998,4yrold,fast
6113,M,4.87,deleted,0.15,1.0,4.327333333333334,0,0.19999999999999998,4yrold,fast
6113,M,4.87,deleted,0.2,1.0,6.534666666666666,0,0.19999999999999998,4yrold,slow
6113,M,4.87,deleted,0.25,0.5555555555555556,6.3684,0,0.19999999999999998,4yrold,slow
6113,M,4.87,deleted,0.3,0.5833333333333334,6.533428571428572,0,0.19999999999999998,4yrold,intro
6114,F,4.21,complete,0.1,0.5263157894736842,8.0149,0,0.19999999999999998,4yrold,fast
6114,F,4.21,complete,0.15,1.0,22.215666666666667,0,0.19999999999999998,4yrold,fast
6114,F,4.21,complete,0.2,1.0,5.267,0,0.19999999999999998,4yrold,slow
6114,F,4.21,complete,0.25,1.0,5.503333333333333,0,0.19999999999999998,4yrold,slow
6114,F,4.21,complete,0.3,1.0,4.634,0,0.19999999999999998,4yrold,intro
6115,M,4.01,perturbed,0.1,1.0,4.447749999999999,0,0.19999999999999998,4yrold,fast
6115,M,4.01,perturbed,0.15,1.0,5.443766666666666,0,0.19999999999999998,4yrold,fast
6115,M,4.01,perturbed,0.2,1.0,5.242466666666666,0,0.19999999999999998,4yrold,slow
6115,M,4.01,perturbed,0.25,0.5555555555555556,5.55276,0,0.19999999999999998,4yrold,slow
6115,M,4.01,perturbed,0.3,0.75,5.829833333333333,0,0.19999999999999998,4yrold,intro
6116,F,4.23,deleted,0.1,0.75,7.55991111111111,0,0.19999999999999998,4yrold,fast
6116,F,4.23,deleted,0.15,0.75,5.889233333333333,0,0.19999999999999998,4yrold,fast
6116,F,4.23,deleted,0.2,0.8,7.428025,0,0.19999999999999998,4yrold,slow
6116,F,4.23,deleted,0.25,0.7142857142857143,6.2782,0,0.19999999999999998,4yrold,slow
6116,F,4.23,deleted,0.3,1.0,7.0697,0,0.19999999999999998,4yrold,intro
6117,F,4.41,complete,0.25,0.5384615384615384,5.484242857142857,0,0.04999999999999999,4yrold,slow
6117,F,4.41,complete,0.3,0.5882352941176471,6.49452,0,0.04999999999999999,4yrold,intro
6117,F,4.41,complete,0.2,0.5,,1,0.04999999999999999,4yrold,slow
6117,F,4.41,complete,0.15,0.5,,1,0.04999999999999999,4yrold,fast
6117,F,4.41,complete,0.1,0.5,,1,0.04999999999999999,4yrold,fast
6118,M,4.38,perturbed,0.1,0.7333333333333333,8.708927272818181,0,0.19999999999999998,4yrold,fast
6118,M,4.38,perturbed,0.15,0.75,6.352899999333334,0,0.19999999999999998,4yrold,fast
6118,M,4.38,perturbed,0.2,1.0,11.651766666333332,0,0.19999999999999998,4yrold,slow
6118,M,4.38,perturbed,0.25,0.8,5.3593999995,0,0.19999999999999998,4yrold,slow
6118,M,4.38,perturbed,0.3,0.6666666666666666,5.691349999,0,0.19999999999999998,4yrold,intro
6119,M,3.95,deleted,0.1,0.7777777777777778,4.487,0,0.19999999999999998,3yrold,fast
6119,M,3.95,deleted,0.15,0.6666666666666666,4.3752,0,0.19999999999999998,3yrold,fast
6119,M,3.95,deleted,0.2,0.5714285714285714,4.1628,0,0.19999999999999998,3yrold,slow
6119,M,3.95,deleted,0.25,0.75,4.186466666666667,0,0.19999999999999998,3yrold,slow
6119,M,3.95,deleted,0.3,0.5,6.9111,0,0.19999999999999998,3yrold,intro
6120,M,3.11,complete,0.15,1.0,5.118,0,0.15,3yrold,fast
6120,M,3.11,complete,0.2,0.6,5.306216666666667,0,0.15,3yrold,slow
6120,M,3.11,complete,0.25,1.0,4.8249,0,0.15,3yrold,slow
6120,M,3.11,complete,0.3,0.6363636363636364,5.213042857142858,0,0.15,3yrold,intro
6120,M,3.11,complete,0.35,0.5,4.9252,0,0.15,3yrold,
6120,M,3.11,complete,0.1,0.5,,1,0.15,3yrold,fast
6121,F,3.58,perturbed,0.1,1.0,4.7073,0,0.19999999999999998,3yrold,fast
6121,F,3.58,perturbed,0.15,0.6666666666666666,5.18974,0,0.19999999999999998,3yrold,fast
6121,F,3.58,perturbed,0.2,1.0,4.860133333333334,0,0.19999999999999998,3yrold,slow
6121,F,3.58,perturbed,0.25,1.0,4.284133333333333,0,0.19999999999999998,3yrold,slow
6121,F,3.58,perturbed,0.3,0.6666666666666666,7.4247250000000005,0,0.19999999999999998,3yrold,intro
6124,F,3.83,perturbed,0.15,0.5833333333333334,7.006428571428572,0,0.15,3yrold,fast
6124,F,3.83,perturbed,0.2,0.6923076923076923,7.810777777777777,0,0.15,3yrold,slow
6124,F,3.83,perturbed,0.25,1.0,5.896999999999999,0,0.15,3yrold,slow
6124,F,3.83,perturbed,0.3,1.0,7.068,0,0.15,3yrold,intro
6124,F,3.83,perturbed,0.1,0.5,,1,0.15,3yrold,fast
6126,F,5.94,complete,0.15,0.5,6.282242857142857,0,0.15,5yrold,fast
6126,F,5.94,complete,0.2,0.7142857142857143,6.80354,0,0.15,5yrold,slow
6126,F,5.94,complete,0.25,0.6666666666666666,7.006975000000001,0,0.15,5yrold,slow
6126,F,5.94,complete,0.3,0.6666666666666666,8.8104,0,0.15,5yrold,intro
6126,F,5.94,complete,0.1,0.5,,1,0.15,5yrold,fast
6128,M,3.13,deleted,0.15,0.8333333333333334,5.5258400000000005,0,0.15,3yrold,fast
6128,M,3.13,deleted,0.2,0.625,9.213040000000001,0,0.15,3yrold,slow
6128,M,3.13,deleted,0.25,0.75,5.8816999999999995,0,0.15,3yrold,slow
6128,M,3.13,deleted,0.3,0.5833333333333334,7.151614285714286,0,0.15,3yrold,intro
6128,M,3.13,deleted,0.1,0.5,,1,0.15,3yrold,fast
6129,F,3.87,complete,0.1,0.8333333333333334,6.26668,0,0.19999999999999998,3yrold,fast
6129,F,3.87,complete,0.15,1.0,8.088166666666666,0,0.19999999999999998,3yrold,fast
6129,F,3.87,complete,0.2,0.75,5.890733333333333,0,0.19999999999999998,3yrold,slow
6129,F,3.87,complete,0.25,0.7142857142857143,6.19324,0,0.19999999999999998,3yrold,slow
